team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,vs Arsenal,30,27.0,38.6,38,418,"3,420",38.0,51,38,89,46,5,6,52,4,47.8,43.1,32.9,75.9,637,1188,1.34,1.00,2.34,1.21,2.21,1.26,0.87,2.12,1.13,2.00,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,vs Bournemouth,22,26.9,51.9,38,418,"3,420",38.0,60,44,104,58,2,3,73,1,59.2,56.8,43.7,100.5,700,1665,1.58,1.16,2.74,1.53,2.68,1.56,1.15,2.71,1.50,2.65,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,vs Brighton,24,27.0,56.3,38,418,"3,420",38.0,49,36,85,48,1,3,30,2,50.8,48.4,34.1,82.5,829,1816,1.29,0.95,2.24,1.26,2.21,1.34,0.90,2.23,1.27,2.17,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,vs Burnley,24,27.0,56.3,38,418,"3,420",38.0,38,29,67,35,3,5,45,6,51.2,47.7,38.0,85.8,866,1572,1.00,0.76,1.76,0.92,1.68,1.35,1.00,2.35,1.26,2.26,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,vs Chelsea,26,26.9,44.4,38,418,"3,420",38.0,36,26,62,34,2,2,75,1,33.8,32.2,24.4,56.7,582,1400,0.95,0.68,1.63,0.89,1.58,0.89,0.64,1.53,0.85,1.49,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,vs Crystal Palace,28,27.0,54.8,38,418,"3,420",38.0,53,40,93,51,2,2,72,3,48.2,46.7,36.2,82.8,744,1724,1.39,1.05,2.45,1.34,2.39,1.27,0.95,2.22,1.23,2.18,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,vs Everton,30,27.0,54.5,38,418,"3,420",38.0,58,51,109,55,3,5,49,5,52.4,48.7,38.2,86.9,799,1608,1.53,1.34,2.87,1.45,2.79,1.38,1.01,2.38,1.28,2.29,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,vs Huddersfield,25,27.0,54.3,38,418,"3,420",38.0,57,41,98,53,4,6,56,4,48.5,43.8,32.4,76.1,614,1669,1.50,1.08,2.58,1.39,2.47,1.28,0.85,2.13,1.15,2.00,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,vs Leicester City,27,26.8,52.0,38,418,"3,420",38.0,58,47,105,56,2,4,52,1,48.1,45.0,36.7,81.7,828,1658,1.53,1.24,2.76,1.47,2.71,1.27,0.97,2.23,1.18,2.15,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,vs Liverpool,27,27.1,39.7,38,418,"3,420",38.0,38,23,61,34,4,6,50,0,33.8,29.0,21.6,50.6,504,1103,1.00,0.61,1.61,0.89,1.50,0.89,0.57,1.46,0.76,1.33,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,vs Manchester City,25,26.9,29.0,38,418,"3,420",38.0,25,17,42,25,0,2,77,3,23.8,22.2,16.4,38.7,331,713,0.66,0.45,1.11,0.66,1.11,0.63,0.43,1.06,0.59,1.02,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,vs Manchester Utd,27,26.9,45.3,38,418,"3,420",38.0,26,18,44,25,1,1,69,1,40.7,39.9,30.9,70.8,779,1463,0.68,0.47,1.16,0.66,1.13,1.07,0.81,1.88,1.05,1.86,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,vs Newcastle Utd,27,26.9,58.3,38,418,"3,420",38.0,44,32,76,40,4,6,62,0,52.4,47.6,37.4,85.1,685,1844,1.16,0.84,2.00,1.05,1.89,1.38,0.99,2.37,1.25,2.24,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,vs Southampton,26,26.9,48.7,38,418,"3,420",38.0,56,43,99,55,1,2,51,2,45.2,43.6,33.7,77.3,670,1443,1.47,1.13,2.61,1.45,2.58,1.19,0.89,2.08,1.15,2.03,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,vs Stoke City,30,26.9,58.6,38,418,"3,420",38.0,66,49,115,61,5,5,49,0,62.5,58.6,46.3,104.9,889,1749,1.74,1.29,3.03,1.61,2.89,1.64,1.22,2.86,1.54,2.76,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,vs Swansea City,26,27.1,54.7,38,418,"3,420",38.0,54,37,91,51,3,6,68,0,58.6,53.8,42.1,95.9,765,1838,1.42,0.97,2.39,1.34,2.32,1.54,1.11,2.65,1.42,2.52,9,2017-2018,63d140e7-89f1-4212-910f-4003ed3a4244
