ranker,nationality,players,minutes,List,competition_id,season_id,id
1,engEngland,198,"214,165","Raheem Sterling,Jamie Vardy,Callum Wilson,Harry Kane,Nathan Redmond,James Maddison,Andros Townsend,Troy Deeney,Marcus Rashford,Glenn Murray...",9,2018-2019,cf7e44cb-10b6-4ff9-bc7a-78631413df51
2,esSpain,36,"54,532","Ayoze Pérez,César Azpilicueta,David Silva,Aymeric Laporte,David de Gea,Gerard Deulofeu,Víctor Camarasa,Marcos Alonso,Kepa Arrizabalaga,Jonny Castro...",9,2018-2019,cf7e44cb-10b6-4ff9-bc7a-78631413df51
3,frFrance,23,"41,818","Paul Pogba,Alexandre Lacazette,N'Golo Kanté,Lucas Digne,Étienne Capoue,Issa Diop,Kurt Zouma,Hugo Lloris,Anthony Martial,Moussa Sissoko...",9,2018-2019,cf7e44cb-10b6-4ff9-bc7a-78631413df51
4,brBrazil,19,"35,839","Roberto Firmino,Felipe Anderson,Richarlison,David Luiz,Ederson,Alisson,Lucas Moura,Willian,Fernandinho,Bernard...",9,2018-2019,cf7e44cb-10b6-4ff9-bc7a-78631413df51
,,,,View Complete Nationalities Table,9,2018-2019,cf7e44cb-10b6-4ff9-bc7a-78631413df51
