team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,vs Arsenal,28,38.0,50,492,175,35.6,12.95,4.61,0.09,0.25,18.4,18,7,7,54.2,48.8,0.10,-4.2,-5.8,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,vs Bournemouth,28,38.0,67,516,168,32.6,13.58,4.42,0.12,0.37,17.9,18,5,5,57.2,53.2,0.11,+9.8,+8.8,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,vs Brighton,21,38.0,60,573,160,27.9,15.08,4.21,0.09,0.31,18.1,27,10,10,59.1,51.4,0.09,+0.9,-1.4,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,vs Burnley,23,38.0,64,650,196,30.2,17.11,5.16,0.10,0.32,17.9,13,2,3,62.1,59.7,0.09,+1.9,+2.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,vs Cardiff City,25,38.0,69,564,200,35.5,14.84,5.26,0.12,0.33,17.8,22,4,7,61.5,56.0,0.10,+7.5,+9.0,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,vs Chelsea,24,38.0,39,347,122,35.2,9.13,3.21,0.11,0.31,17.5,9,1,2,36.4,34.7,0.10,+2.6,+3.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,52,520,158,30.4,13.68,4.16,0.09,0.30,18.2,20,4,5,50.1,46.6,0.09,+1.9,+1.4,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,vs Everton,23,38.0,44,398,131,32.9,10.47,3.45,0.11,0.32,17.7,17,2,5,45.7,41.7,0.11,-1.7,+0.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,vs Fulham,28,38.0,79,580,220,37.9,15.26,5.79,0.13,0.34,17.1,16,5,7,68.2,62.7,0.11,+10.8,+11.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,vs Huddersfield,31,38.0,75,514,178,34.6,13.53,4.68,0.13,0.38,17.4,25,7,8,60.9,54.7,0.11,+14.1,+13.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,25,38.0,48,422,133,31.5,11.11,3.50,0.10,0.32,18.4,18,5,5,43.7,39.8,0.10,+4.3,+3.2,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,23,38.0,22,306,96,31.4,8.05,2.53,0.07,0.23,18.2,9,0,1,28.8,28.0,0.10,-6.8,-6.0,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,21,38.0,23,234,77,32.9,6.16,2.03,0.08,0.25,18.3,9,4,4,24.7,21.7,0.10,-1.7,-2.7,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,28,38.0,51,490,165,33.7,12.89,4.34,0.09,0.27,18.5,21,6,6,50.6,45.9,0.10,+0.4,-0.9,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,24,38.0,47,482,134,27.8,12.68,3.53,0.09,0.31,16.7,31,6,6,53.6,49.2,0.10,-6.6,-8.2,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,30,38.0,62,519,172,33.1,13.66,4.53,0.12,0.35,17.7,12,2,3,55.1,52.9,0.10,+6.9,+7.1,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,28,38.0,36,456,151,33.1,12.00,3.97,0.07,0.22,17.4,13,3,5,47.1,43.0,0.10,-11.1,-10.0,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,25,38.0,56,486,175,36.0,12.79,4.61,0.11,0.30,16.9,18,4,5,59.2,55.3,0.12,-3.2,-3.3,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,26,38.0,54,523,193,36.9,13.76,5.08,0.10,0.26,17.1,19,4,5,61.9,58.0,0.12,-7.9,-8.0,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,42,459,138,30.1,12.08,3.63,0.08,0.28,19.0,19,3,4,42.1,39.0,0.09,-0.1,0.0,9,2018-2019,9e65bfff-19d8-40a3-a41b-8cbdd60a2099
