team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2016-2017/Arsenal-Stats,vs Arsenal,3,38,38,"3,420",38.0,77,2.03,194,123,62.4,9,6,23,4,10.5,6,4,2,0,33.3,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
4ba7cbea,/en/squads/4ba7cbea/2016-2017/Bournemouth-Stats,vs Bournemouth,3,38,38,"3,420",38.0,55,1.45,151,104,68.2,16,10,12,9,23.7,10,7,1,2,12.5,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
943e8050,/en/squads/943e8050/2016-2017/Burnley-Stats,vs Burnley,2,38,38,"3,420",38.0,39,1.03,111,78,70.3,20,7,11,12,31.6,6,6,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
cff3d9bb,/en/squads/cff3d9bb/2016-2017/Chelsea-Stats,vs Chelsea,2,38,38,"3,420",38.0,85,2.24,201,119,58.7,5,3,30,3,7.9,4,2,1,1,33.3,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
47c64c55,/en/squads/47c64c55/2016-2017/Crystal-Palace-Stats,vs Crystal Palace,2,38,38,"3,420",38.0,50,1.32,127,83,63.8,21,5,12,13,34.2,7,4,2,1,33.3,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
d3fd31cc,/en/squads/d3fd31cc/2016-2017/Everton-Stats,vs Everton,2,38,38,"3,420",38.0,62,1.63,188,130,68.6,11,10,17,8,21.1,4,3,1,0,25.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
bd8769d1,/en/squads/bd8769d1/2016-2017/Hull-City-Stats,vs Hull City,2,38,38,"3,420",38.0,37,0.97,118,84,71.2,22,7,9,16,42.1,3,3,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
a2d435b3,/en/squads/a2d435b3/2016-2017/Leicester-City-Stats,vs Leicester City,2,38,38,"3,420",38.0,48,1.26,145,102,69.7,18,8,12,12,31.6,6,4,1,1,20.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
822bd0ba,/en/squads/822bd0ba/2016-2017/Liverpool-Stats,vs Liverpool,2,38,38,"3,420",38.0,78,2.05,225,155,68.4,6,10,22,5,13.2,8,7,1,0,12.5,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
b8fd03ef,/en/squads/b8fd03ef/2016-2017/Manchester-City-Stats,vs Manchester City,2,38,38,"3,420",38.0,80,2.11,209,137,65.1,6,9,23,5,13.2,9,7,1,1,12.5,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
19538871,/en/squads/19538871/2016-2017/Manchester-United-Stats,vs Manchester Utd,3,38,38,"3,420",38.0,54,1.42,204,154,75.0,5,15,18,8,21.1,4,3,1,0,25.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
7f59c601,/en/squads/7f59c601/2016-2017/Middlesbrough-Stats,vs Middlesbrough,2,38,38,"3,420",38.0,27,0.71,96,71,74.0,20,13,5,18,47.4,2,2,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
33c895d4,/en/squads/33c895d4/2016-2017/Southampton-Stats,vs Southampton,1,38,38,"3,420",38.0,41,1.08,170,134,77.6,16,10,12,15,39.5,7,3,2,2,40.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
17892952,/en/squads/17892952/2016-2017/Stoke-City-Stats,vs Stoke City,3,38,38,"3,420",38.0,41,1.08,131,94,71.8,16,11,11,11,28.9,6,4,0,2,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
8ef52968,/en/squads/8ef52968/2016-2017/Sunderland-Stats,vs Sunderland,2,38,38,"3,420",38.0,29,0.76,115,91,79.1,26,6,6,20,52.6,5,5,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
fb10988f,/en/squads/fb10988f/2016-2017/Swansea-City-Stats,vs Swansea City,2,38,38,"3,420",38.0,45,1.18,140,98,70.0,21,5,12,11,28.9,3,3,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
361ca564,/en/squads/361ca564/2016-2017/Tottenham-Hotspur-Stats,vs Tottenham,2,38,38,"3,420",38.0,86,2.26,252,173,68.3,4,8,26,5,13.2,8,6,1,1,14.3,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
2abfe087,/en/squads/2abfe087/2016-2017/Watford-Stats,vs Watford,2,38,38,"3,420",38.0,40,1.05,142,105,73.9,20,7,11,15,39.5,3,3,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
60c6b05f,/en/squads/60c6b05f/2016-2017/West-Bromwich-Albion-Stats,vs West Brom,1,38,38,"3,420",38.0,43,1.13,121,79,65.3,17,9,12,15,39.5,1,1,0,0,0.0,9,2016-2017,41197c92-a4bd-4303-b751-f166bef3b6db
