team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,vs Arsenal,2,38,38,"3,420",38.0,74,1.95,228,154,69.3,13,6,19,6,15.8,5,4,1,0,20.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,vs Bournemouth,1,38,38,"3,420",38.0,45,1.18,156,111,73.1,16,11,11,12,31.6,3,3,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,vs Brighton,1,38,38,"3,420",38.0,34,0.89,116,82,75.0,16,13,9,17,44.7,7,5,1,1,16.7,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,vs Burnley,2,38,38,"3,420",38.0,36,0.95,126,91,71.4,12,12,14,13,34.2,0,0,0,0,,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,vs Chelsea,2,38,38,"3,420",38.0,62,1.63,213,153,72.3,10,7,21,8,21.1,3,3,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,vs Crystal Palace,2,38,38,"3,420",38.0,45,1.18,144,98,74.3,16,11,11,14,36.8,10,8,2,0,20.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,vs Everton,1,38,38,"3,420",38.0,44,1.16,118,73,66.9,15,10,13,11,28.9,8,5,3,0,37.5,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,vs Huddersfield,1,38,38,"3,420",38.0,28,0.74,108,82,75.9,19,10,9,21,55.3,2,2,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,vs Leicester City,3,38,38,"3,420",38.0,56,1.47,143,89,64.3,15,11,12,8,21.1,6,5,1,0,16.7,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,vs Liverpool,2,38,38,"3,420",38.0,84,2.21,229,146,64.2,5,12,21,7,18.4,3,2,1,0,33.3,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,vs Manchester City,2,38,38,"3,420",38.0,106,2.79,261,157,61.7,2,4,32,2,5.3,8,6,1,1,14.3,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,vs Manchester Utd,2,38,38,"3,420",38.0,68,1.79,173,104,61.3,7,6,25,8,21.1,3,1,2,0,66.7,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,vs Newcastle Utd,3,38,38,"3,420",38.0,39,1.03,147,108,73.5,18,8,12,14,36.8,1,0,1,0,100.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,vs Southampton,2,38,38,"3,420",38.0,37,0.97,139,103,75.5,16,15,7,14,36.8,3,3,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,vs Stoke City,2,38,38,"3,420",38.0,35,0.92,125,88,72.0,19,12,7,13,34.2,3,0,3,0,100.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,vs Swansea City,1,38,38,"3,420",38.0,28,0.74,96,69,71.9,21,9,8,18,47.4,1,1,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
361ca564,/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,vs Tottenham,3,38,38,"3,420",38.0,74,1.95,212,141,66.0,7,8,23,4,10.5,3,2,1,0,33.3,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
2abfe087,/en/squads/2abfe087/2017-2018/Watford-Stats,vs Watford,2,38,38,"3,420",38.0,44,1.16,131,87,68.7,19,8,11,14,36.8,6,3,2,1,40.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
60c6b05f,/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,vs West Brom,2,38,38,"3,420",38.0,31,0.82,112,81,73.2,19,13,6,13,34.2,1,1,0,0,0.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
7c21e445,/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,vs West Ham,2,38,38,"3,420",38.0,48,1.26,131,81,64.9,16,12,10,9,23.7,4,2,2,0,50.0,9,2017-2018,a22b9ad2-942d-4cff-8ad2-afd7a881d065
