ranker,nationality,players,minutes,List,competition_id,season_id,id
1,engEngland,208,"241,190","Harry Kane,Raheem Sterling,Jamie Vardy,Dele Alli,Harry Maguire,Andros Townsend,Alfie Mawson,Jack Cork,Lewis Dunk,Jay Rodriguez...",9,2017-2018,82b605d4-b1af-4a81-b062-f3e8d1367ab4
2,esSpain,32,"48,090","David Silva,César Azpilicueta,Marcos Alonso,Ayoze Pérez,Álvaro Morata,Héctor Bellerín,David de Gea,Oriol Romeu,Nacho Monreal,Cesc Fàbregas...",9,2017-2018,82b605d4-b1af-4a81-b062-f3e8d1367ab4
3,nlNetherlands,25,"32,652","Nathan Aké,Davy Pröpper,Erik Pieters,Patrick van Aanholt,Georginio Wijnaldum,Wesley Hoedt,Rajiv van La Parra,Virgil van Dijk,Daryl Janmaat,Mike van der Hoorn...",9,2017-2018,82b605d4-b1af-4a81-b062-f3e8d1367ab4
4,frFrance,24,"36,288","Alexandre Lacazette,Paul Pogba,Hugo Lloris,N'Golo Kanté,Kurt Zouma,Anthony Martial,Anthony Knockaert,Tiemoué Bakayoko,Yohan Cabaye,Laurent Koscielny...",9,2017-2018,82b605d4-b1af-4a81-b062-f3e8d1367ab4
,,,,View Complete Nationalities Table,9,2017-2018,82b605d4-b1af-4a81-b062-f3e8d1367ab4
