team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,Arsenal,27,52.8,38.0,23780,2227,7151,10336,6491,982,23772,590,319,54.1,271,45.9,13993,73530,39388,734,494,223,557,337,16066,1642,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,Aston Villa,31,46.5,38.0,20609,2411,6876,8896,5049,825,20606,587,333,56.7,254,43.3,11796,62511,31674,653,422,166,595,344,12668,1293,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,Brentford,29,44.8,38.0,20462,2793,7862,8201,4566,819,20456,476,262,55.0,214,45.0,10280,49925,26085,450,332,102,563,291,11565,1170,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,Brighton,26,54.4,38.0,24854,2629,8034,10520,6505,876,24847,559,317,56.7,242,43.3,13919,68537,35095,676,519,139,598,349,16278,1529,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,Burnley,23,40.2,38.0,18371,2247,5842,8051,4686,663,18369,479,258,53.9,221,46.1,8229,42272,19061,388,300,84,540,291,9342,958,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,Chelsea,26,61.8,38.0,28975,2279,7926,13385,7881,1066,28966,624,364,58.3,260,41.7,17090,86187,46504,894,729,243,591,383,21040,1956,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,Crystal Palace,24,51.1,38.0,23466,2753,8764,9989,4943,749,23458,687,382,55.6,305,44.4,13129,65928,33176,592,410,149,671,471,14878,1214,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,Everton,33,40.0,38.0,19075,2289,6394,7899,5013,728,19068,634,337,53.2,295,46.5,9422,53443,25599,512,388,143,640,325,10276,1086,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,Leeds United,29,52.3,38.0,22705,2608,8521,9502,4919,789,22700,655,339,51.8,316,48.2,12260,67099,36354,671,412,170,676,298,13865,1467,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,Leicester City,28,52.0,38.0,24409,2771,8575,11067,4962,746,24407,547,297,54.3,250,45.7,13897,68708,34763,622,467,157,601,368,16036,1351,9,2021-2022,5315756e-d5bc-412b-bb90-135b1b9aa0ee
