team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
squads,/en/squads/5bfb9659/Leeds-United-Stats,vs Leeds United,21,5.0,6,53,16,30.2,10.60,3.20,0.09,0.31,16.0,2,1,1,6.6,5.8,0.11,-0.6,-0.8,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/822bd0ba/Liverpool-Stats,vs Liverpool,21,5.0,5,43,9,20.9,8.60,1.80,0.12,0.56,16.0,4,0,0,4.0,4.0,0.09,+1.0,+1.0,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/b8fd03ef/Manchester-City-Stats,vs Manchester City,22,5.0,5,56,19,33.9,11.20,3.80,0.07,0.21,15.9,1,1,1,6.0,5.2,0.10,-1.0,-1.2,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/19538871/Manchester-United-Stats,vs Manchester Utd,19,5.0,8,46,16,34.8,9.20,3.20,0.17,0.50,13.8,2,0,0,7.3,7.3,0.16,+0.7,+0.7,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/b2b47a98/Newcastle-United-Stats,vs Newcastle Utd,21,5.0,3,37,13,35.1,7.40,2.60,0.08,0.23,19.2,3,0,0,2.5,2.5,0.07,+0.5,+0.5,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,vs Nott'ham Forest,22,5.0,9,56,23,41.1,11.20,4.60,0.13,0.30,14.1,1,2,2,7.6,6.1,0.11,+1.4,+0.9,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/8ef52968/Sunderland-Stats,vs Sunderland,22,5.0,4,51,16,31.4,10.20,3.20,0.08,0.25,17.9,0,0,1,5.3,4.5,0.09,-1.3,-0.5,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,vs Tottenham,19,5.0,3,63,22,34.9,12.60,4.40,0.05,0.14,18.5,3,0,0,5.9,5.9,0.10,-2.9,-2.9,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/7c21e445/West-Ham-United-Stats,vs West Ham,22,5.0,13,65,23,35.4,13.00,4.60,0.20,0.57,13.4,0,0,0,7.6,7.6,0.12,+5.4,+5.4,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,vs Wolves,23,5.0,12,61,20,32.8,12.20,4.00,0.20,0.60,18.4,4,0,0,7.7,7.7,0.13,+4.3,+4.3,9,2025-2026,d4fcc806-9fb4-4700-9dc9-1c0a0c5b2daf
