team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,Arsenal,30,38.0,73,589,223,37.9,15.50,5.87,0.12,0.31,17.9,30,4,5,68.3,64.3,0.11,+4.7,+4.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,Bournemouth,22,38.0,45,462,153,33.1,12.16,4.03,0.09,0.27,18.3,15,3,3,38.8,36.4,0.08,+6.2,+5.6,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,Brighton,24,38.0,33,377,110,29.2,9.92,2.89,0.07,0.25,18.3,4,5,7,37.0,31.8,0.09,-4.0,-3.8,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,Burnley,24,38.0,35,378,126,33.3,9.95,3.32,0.09,0.28,17.0,16,0,0,32.3,32.3,0.09,+2.7,+2.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,Chelsea,26,38.0,60,603,210,34.8,15.87,5.53,0.09,0.27,17.9,20,3,3,54.4,52.0,0.09,+5.6,+5.0,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,Crystal Palace,28,38.0,44,466,134,28.8,12.26,3.53,0.08,0.27,17.8,20,8,10,53.5,45.9,0.10,-9.5,-9.9,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,Everton,30,38.0,42,351,110,31.3,9.24,2.89,0.11,0.34,17.6,8,5,8,40.5,34.1,0.10,+1.5,+2.9,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,Huddersfield,25,38.0,25,360,106,29.4,9.47,2.79,0.06,0.22,18.8,14,2,2,31.3,29.8,0.08,-6.3,-6.8,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,Leicester City,27,38.0,53,417,137,32.9,10.97,3.61,0.12,0.35,17.6,11,5,6,50.0,45.3,0.11,+3.0,+2.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,Liverpool,27,38.0,82,635,226,35.6,16.71,5.95,0.13,0.35,17.7,22,2,3,72.9,70.6,0.11,+9.1,+9.4,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
