team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,vs Arsenal,28,38.0,16319,14430,1795,464,68,150,627,733,184,71,82,5,12313,94,360,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,vs Bournemouth,28,38.0,20430,18560,1786,368,72,142,753,793,225,99,80,6,16091,84,340,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,vs Brighton,21,38.0,21902,19966,1899,513,43,139,725,835,216,68,91,15,17677,37,334,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,vs Burnley,23,38.0,21331,19291,1994,448,55,185,811,918,245,81,67,13,16631,46,380,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,vs Cardiff City,25,38.0,22088,20080,1972,421,58,109,662,923,270,111,99,15,17574,36,409,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,vs Chelsea,24,38.0,15784,13989,1718,407,32,169,511,731,141,54,31,10,12084,77,347,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,20996,19077,1858,430,54,237,840,818,216,74,114,8,16735,61,397,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,vs Everton,23,38.0,17729,15626,2018,470,79,137,568,975,179,79,58,11,13146,85,395,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,vs Fulham,28,38.0,20508,18494,1935,480,64,185,808,871,226,102,71,12,16080,79,370,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,vs Huddersfield,31,38.0,20248,18262,1911,441,67,135,526,947,170,67,62,10,15904,75,415,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,25,38.0,18601,16602,1911,395,46,136,698,911,202,97,75,10,14135,88,437,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,23,38.0,15810,13964,1722,363,41,155,472,740,125,55,35,11,11572,124,331,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,21,38.0,13564,11859,1643,407,29,129,359,615,82,39,28,6,9950,62,289,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,28,38.0,17529,15643,1814,492,45,151,662,756,186,68,74,12,13430,72,391,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,24,38.0,23109,21078,1968,442,73,163,834,960,231,101,94,16,18449,63,437,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,30,38.0,21051,18875,2088,462,63,152,710,1012,214,78,60,25,16244,88,460,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,28,38.0,15982,14084,1791,430,72,208,662,776,187,86,57,16,11840,107,379,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,25,38.0,19586,17653,1818,491,87,169,741,769,210,92,66,10,15141,115,360,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,26,38.0,19548,17686,1737,375,86,129,711,799,207,89,85,5,15357,125,434,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,21077,19138,1891,456,39,112,654,873,190,75,60,8,16749,48,430,9,2018-2019,86fe570f-40b2-4365-b0f3-5e8d51c72a1a
