team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,vs Arsenal,21,5.0,1656,2071,80.0,28874,10076,780,872,89.4,639,741,86.2,171,325,52.6,1,2.8,1.8,-1.8,37,121,25,5,130,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/8602292d/Aston-Villa-Stats,vs Aston Villa,22,5.0,1355,1756,77.2,24762,9814,625,710,88.0,544,635,85.7,155,317,48.9,2,6.4,4.1,-4.4,50,115,28,9,138,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/4ba7cbea/Bournemouth-Stats,vs Bournemouth,22,5.0,1735,2274,76.3,32537,12741,732,843,86.8,790,947,83.4,187,375,49.9,4,3.1,2.4,+0.9,29,144,35,9,169,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/cd051869/Brentford-Stats,vs Brentford,20,5.0,2214,2678,82.7,37900,12659,1070,1170,91.5,910,1034,88.0,197,365,54.0,6,5.2,4.6,+0.8,50,193,49,16,209,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,vs Brighton,20,5.0,1999,2465,81.1,35447,13126,937,1052,89.1,815,927,87.9,203,369,55.0,5,5.0,4.8,0.0,42,161,35,7,186,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/943e8050/Burnley-Stats,vs Burnley,19,5.0,2719,3231,84.2,45025,13898,1386,1506,92.0,1080,1227,88.0,207,369,56.1,4,7.3,6.3,-3.3,72,250,56,23,261,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/cff3d9bb/Chelsea-Stats,vs Chelsea,22,5.0,1480,1903,77.8,26670,9967,631,720,87.6,650,761,85.4,156,319,48.9,5,4.7,3.2,+0.3,37,104,32,13,136,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/47c64c55/Crystal-Palace-Stats,vs Crystal Palace,20,5.0,2241,2698,83.1,41247,12666,909,993,91.5,1088,1205,90.3,210,385,54.5,2,3.6,4.6,-1.6,40,189,42,10,225,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/d3fd31cc/Everton-Stats,vs Everton,19,5.0,2099,2580,81.4,35717,11462,980,1094,89.6,890,1001,88.9,159,335,47.5,4,4.1,3.3,-0.1,42,150,41,14,184,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/fd962109/Fulham-Stats,vs Fulham,19,5.0,1863,2291,81.3,33700,11578,809,899,90.0,830,933,89.0,182,356,51.1,1,3.5,3.2,-2.5,35,147,28,4,166,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/5bfb9659/Leeds-United-Stats,vs Leeds United,21,5.0,2300,2776,82.9,42980,13637,890,1010,88.1,1166,1311,88.9,221,372,59.4,5,4.2,3.6,+0.8,40,195,44,21,212,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/822bd0ba/Liverpool-Stats,vs Liverpool,21,5.0,1125,1633,68.9,20768,7880,505,604,83.6,443,558,79.4,141,364,38.7,4,3.2,2.6,+0.8,30,83,32,12,121,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/b8fd03ef/Manchester-City-Stats,vs Manchester City,22,5.0,1869,2341,79.8,34524,11317,804,913,88.1,847,965,87.8,188,365,51.5,3,3.9,3.7,-0.9,40,147,42,10,165,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/19538871/Manchester-United-Stats,vs Manchester Utd,19,5.0,1727,2207,78.3,29038,10633,841,940,89.5,680,807,84.3,149,315,47.3,6,5.4,5.1,+0.6,30,113,37,6,149,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/b2b47a98/Newcastle-United-Stats,vs Newcastle Utd,21,5.0,1697,2206,76.9,30336,10285,734,831,88.3,762,884,86.2,156,386,40.4,3,2.1,1.9,+0.9,28,134,27,6,164,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,vs Nott'ham Forest,22,5.0,1680,2148,78.2,29168,10372,762,855,89.1,722,849,85.0,148,319,46.4,6,5.4,4.1,+0.6,47,114,36,12,162,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/8ef52968/Sunderland-Stats,vs Sunderland,22,5.0,2122,2604,81.5,36434,11554,977,1066,91.7,939,1062,88.4,163,360,45.3,4,3.3,3.7,+0.7,32,164,44,15,202,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,vs Tottenham,19,5.0,1421,1858,76.5,24926,9717,652,726,89.8,584,688,84.9,139,326,42.6,2,5.3,4.1,-3.3,48,112,35,11,140,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/7c21e445/West-Ham-United-Stats,vs West Ham,22,5.0,2080,2545,81.7,36465,12128,931,1034,90.0,941,1058,88.9,174,349,49.9,9,6.0,4.8,+3.0,46,181,35,8,190,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,vs Wolves,23,5.0,2012,2465,81.6,35725,12166,894,986,90.7,927,1046,88.6,171,345,49.6,9,6.8,5.5,+2.2,45,172,39,6,207,9,2025-2026,a0a3ccd4-8a55-44bf-be3e-dc513d4c4a92
