team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,Arsenal,27,38.0,19843,18149,1628,404,77,132,633,679,208,153,23,5,16176,66,309,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,Aston Villa,31,38.0,16499,14615,1832,525,71,97,670,716,196,111,42,11,12748,52,278,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,Brentford,29,38.0,16272,14443,1763,432,50,70,640,778,159,84,47,9,11676,66,333,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,Brighton,26,38.0,20588,18838,1697,390,58,152,728,784,200,84,96,0,16410,53,397,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,Burnley,23,38.0,14107,12275,1731,370,32,135,747,783,183,152,14,1,9454,101,334,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,Chelsea,26,38.0,24888,23158,1661,434,77,101,745,713,241,113,100,0,21190,69,364,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,Crystal Palace,24,38.0,19081,17115,1903,528,40,120,643,844,175,88,44,8,14983,63,316,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,Everton,33,38.0,14557,12746,1758,413,30,70,653,783,161,83,60,0,10366,53,345,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,Leeds United,29,38.0,18288,16432,1793,417,66,140,648,798,170,100,38,3,13989,63,368,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,Leicester City,28,38.0,20137,18268,1809,457,65,105,556,769,185,113,42,2,16129,60,379,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,Liverpool,27,38.0,25552,23742,1747,436,112,167,897,780,282,47,207,0,21163,63,374,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,Manchester City,26,38.0,27902,26239,1597,406,102,192,869,664,316,154,50,4,24406,66,355,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
19538871,/en/squads/19538871/2021-2022/Manchester-United-Stats,Manchester Utd,29,38.0,20641,18862,1691,376,80,187,659,725,197,74,88,0,16690,88,369,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
b2b47a98,/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats,Newcastle Utd,29,38.0,14036,12203,1762,415,31,114,592,743,160,90,46,14,10201,71,281,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
1c781004,/en/squads/1c781004/2021-2022/Norwich-City-Stats,Norwich City,28,38.0,16070,14176,1839,474,50,153,568,766,165,90,60,2,12164,55,306,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
33c895d4,/en/squads/33c895d4/2021-2022/Southampton-Stats,Southampton,25,38.0,16941,15115,1784,411,43,81,711,750,233,106,105,4,12505,42,343,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
361ca564,/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats,Tottenham,25,38.0,20696,18976,1658,430,88,133,632,676,193,78,62,0,17204,62,332,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
2abfe087,/en/squads/2abfe087/2021-2022/Watford-Stats,Watford,30,38.0,14641,12800,1788,394,35,101,610,808,161,90,50,4,10423,53,317,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
7c21e445,/en/squads/7c21e445/2021-2022/West-Ham-United-Stats,West Ham,25,38.0,18378,16647,1672,309,29,146,802,770,200,135,43,1,14326,59,353,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
8cec06e1,/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats,Wolves,26,38.0,19103,17380,1662,420,58,151,587,718,168,41,86,6,15253,61,329,9,2021-2022,261cb76f-c7c1-469d-bd8a-17145f8cf2c6
