team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,Arsenal,27,38.0,60,581,186,32.0,15.29,4.89,0.09,0.30,17.8,21,5,8,60.5,55.1,0.10,-0.5,-0.1,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,Aston Villa,31,38.0,50,461,159,34.5,12.13,4.18,0.10,0.30,17.6,20,3,3,44.0,42.0,0.09,+6.0,+5.0,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,Brentford,29,38.0,46,436,141,32.3,11.47,3.71,0.09,0.28,16.3,11,6,6,45.8,41.1,0.10,+0.2,-1.1,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,Brighton,26,38.0,40,482,141,29.3,12.68,3.71,0.07,0.26,17.7,15,4,7,46.2,40.7,0.09,-6.2,-4.7,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,Burnley,23,38.0,32,405,119,29.4,10.66,3.13,0.08,0.26,17.2,14,1,2,39.7,38.1,0.10,-7.7,-7.1,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,Chelsea,26,38.0,75,583,200,34.3,15.34,5.26,0.11,0.34,17.4,26,8,9,63.4,56.6,0.10,+11.6,+10.4,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,Crystal Palace,24,38.0,50,404,140,34.7,10.63,3.68,0.11,0.31,16.1,13,6,8,46.4,40.1,0.10,+3.6,+3.9,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,Everton,33,38.0,42,430,130,30.2,11.32,3.42,0.08,0.28,17.7,18,6,7,41.2,35.8,0.08,+0.8,+0.2,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,Leeds United,29,38.0,42,480,142,29.6,12.63,3.74,0.08,0.26,18.3,13,5,5,44.4,40.4,0.09,-2.4,-3.4,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,Leicester City,28,38.0,62,433,164,37.9,11.39,4.32,0.14,0.37,17.8,14,2,2,47.8,46.2,0.11,+14.2,+13.8,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,Liverpool,27,38.0,94,721,237,32.9,18.97,6.24,0.12,0.37,16.7,13,7,8,88.7,82.7,0.12,+5.3,+4.3,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,Manchester City,26,38.0,96,704,237,33.7,18.53,6.24,0.13,0.38,16.3,17,7,9,88.7,81.4,0.12,+7.3,+7.6,9,2021-2022,ce81d66d-32f7-4258-98c9-a4ae43aca616
