team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,Arsenal,21,5.0,8,0,0,56,49,8,99,30,48,1,0,0,195,60,59,50.4,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/8602292d/Aston-Villa-Stats,Aston Villa,22,5.0,9,1,0,52,64,7,105,29,40,0,1,0,185,67,78,46.2,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/4ba7cbea/Bournemouth-Stats,Bournemouth,22,5.0,14,0,0,59,57,11,98,45,56,1,0,0,228,76,96,44.2,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/cd051869/Brentford-Stats,Brentford,20,5.0,9,0,0,64,43,6,82,31,44,1,1,1,183,71,87,44.9,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,Brighton,20,5.0,13,0,0,67,63,10,55,33,63,1,1,1,207,60,82,42.3,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/943e8050/Burnley-Stats,Burnley,19,5.0,8,1,1,47,45,9,67,50,47,0,2,1,163,83,93,47.2,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/cff3d9bb/Chelsea-Stats,Chelsea,22,5.0,12,1,0,54,59,11,89,54,50,0,0,0,182,79,61,56.4,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/47c64c55/Crystal-Palace-Stats,Crystal Palace,20,5.0,13,0,0,52,50,6,78,40,62,1,0,0,178,82,78,51.3,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/d3fd31cc/Everton-Stats,Everton,19,5.0,13,0,0,52,62,6,78,41,60,0,2,0,193,109,81,57.4,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/fd962109/Fulham-Stats,Fulham,19,5.0,11,0,0,75,64,8,97,28,53,0,3,1,169,69,80,46.3,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/5bfb9659/Leeds-United-Stats,Leeds United,21,5.0,6,0,0,51,61,7,68,42,57,0,1,1,193,64,86,42.7,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/822bd0ba/Liverpool-Stats,Liverpool,21,5.0,10,0,0,49,54,5,89,32,44,0,0,0,182,102,73,58.3,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/b8fd03ef/Manchester-City-Stats,Manchester City,22,5.0,7,0,0,46,58,4,50,37,44,0,1,0,199,71,48,59.7,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/19538871/Manchester-United-Stats,Manchester Utd,19,5.0,5,1,1,50,60,9,104,35,62,2,0,0,201,86,91,48.6,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/b2b47a98/Newcastle-United-Stats,Newcastle Utd,21,5.0,6,1,0,63,62,4,114,42,33,0,0,0,213,83,64,56.5,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,Nott'ham Forest,22,5.0,6,0,0,54,50,6,128,43,42,0,2,0,205,63,63,50.0,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/8ef52968/Sunderland-Stats,Sunderland,22,5.0,7,1,0,46,46,4,88,41,49,1,1,0,159,93,86,52.0,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,Tottenham,19,5.0,9,0,0,63,45,8,121,24,54,0,0,0,209,67,81,45.3,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/7c21e445/West-Ham-United-Stats,West Ham,22,5.0,4,1,0,46,41,5,91,29,37,1,0,0,174,83,85,49.4,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,Wolves,23,5.0,10,1,0,72,47,8,103,42,66,0,0,0,205,84,80,51.2,9,2025-2026,9dcf30f1-1b38-4145-99d7-a15e90c8a8e9
