team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,Arsenal,21,5.0,2122,2545,83.4,38329,12017,904,1002,90.2,999,1116,89.5,188,329,57.1,7,3.7,4.5,+3.3,42,148,35,4,194,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/8602292d/Aston-Villa-Stats,Aston Villa,22,5.0,2128,2583,82.4,37102,11826,984,1072,91.8,913,1033,88.4,193,360,53.6,1,3.0,3.7,-2.0,36,198,43,11,213,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/4ba7cbea/Bournemouth-Stats,Bournemouth,22,5.0,1618,2155,75.1,29088,10485,699,792,88.3,707,837,84.5,172,398,43.2,5,4.7,3.8,+0.3,49,144,42,13,168,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/cd051869/Brentford-Stats,Brentford,20,5.0,1313,1759,74.6,24913,9852,523,604,86.6,591,713,82.9,163,347,47.0,3,3.5,2.6,-0.5,27,91,20,8,111,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,Brighton,20,5.0,1653,2081,79.4,29379,10801,735,815,90.2,720,830,86.7,150,312,48.1,3,4.7,2.9,-1.7,39,127,27,7,141,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/943e8050/Burnley-Stats,Burnley,19,5.0,1193,1693,70.5,20638,8199,596,684,87.1,433,558,77.6,122,326,37.4,4,3.3,2.8,+0.7,32,93,26,11,122,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/cff3d9bb/Chelsea-Stats,Chelsea,22,5.0,2547,2969,85.8,43125,12875,1201,1297,92.6,1136,1249,91.0,171,318,53.8,7,5.9,5.0,+1.1,45,210,39,5,214,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/47c64c55/Crystal-Palace-Stats,Crystal Palace,20,5.0,1575,2004,78.6,29193,10701,644,726,88.7,733,843,87.0,168,336,50.0,2,5.6,4.5,-3.6,37,103,33,11,149,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/d3fd31cc/Everton-Stats,Everton,19,5.0,1535,2038,75.3,29260,10929,644,746,86.3,671,808,83.0,190,381,49.9,6,6.0,4.7,0.0,47,134,35,9,161,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/fd962109/Fulham-Stats,Fulham,19,5.0,1946,2401,81.0,34524,12091,838,950,88.2,874,986,88.6,191,346,55.2,3,4.5,4.3,-1.5,38,145,52,12,179,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
