team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,1,38.0,51,5,3,5,3,52.2,0.26,+4.2,+0.11,230,634,36.3,823,153,47.5,38.2,315,77.1,53.1,593,23,3.9,31,0.82,14.5,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,1,38.0,89,7,1,12,3,77.7,0.33,-8.3,-0.22,250,779,32.1,885,140,55.8,41.5,367,77.7,54.9,573,20,3.5,36,0.95,12.8,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,1,38.0,95,3,2,5,4,80.9,0.31,-10.1,-0.27,345,892,38.7,935,109,57.4,41.8,406,87.4,58.4,601,19,3.2,19,0.50,11.1,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,1,38.0,65,9,2,7,0,66.7,0.25,+1.7,+0.04,212,657,32.3,837,161,52.3,40.1,277,79.1,55.6,495,14,2.8,33,0.87,13.5,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,1,38.0,42,1,1,7,1,38.8,0.26,-2.2,-0.06,177,492,36.0,898,212,38.0,35.0,255,59.2,48.3,554,21,3.8,51,1.34,14.7,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,3,38.0,45,4,3,5,1,44.2,0.26,+0.2,+0.01,243,659,36.9,943,140,47.6,37.8,317,66.2,50.8,526,15,2.9,51,1.34,16.6,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,3,38.0,67,4,2,9,1,56.9,0.29,-9.1,-0.24,330,805,41.0,923,143,60.0,43.5,294,85.4,57.8,495,24,4.8,44,1.16,15.0,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,1,38.0,52,1,0,7,1,45.2,0.30,-5.8,-0.15,247,631,39.1,820,144,50.6,39.4,258,83.7,57.0,474,22,4.6,29,0.76,13.6,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,1,38.0,52,5,0,8,1,49.3,0.29,-1.7,-0.04,243,580,41.9,815,144,47.7,37.6,266,71.8,52.2,480,12,2.5,42,1.11,16.5,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,3,38.0,47,4,2,7,1,47.7,0.30,+1.7,+0.04,227,662,34.3,902,128,48.1,38.3,288,79.2,55.3,483,14,2.9,50,1.32,17.3,9,2018-2019,e00e9d47-0678-456b-ad96-809085ee16f4
