team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,26,26.7,38,"3,420",90,100,38.0,418,85,275,142,19,199,0.63,43,88,-45,-1.18,42.0,71.6,-29.6,-0.78,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,26,26.5,38,"3,420",90,100,38.0,418,83,255,161,20,181,1.21,46,51,-5,-0.13,52.5,50.3,+2.2,+0.06,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,31,26.6,38,"3,420",90,100,38.0,418,84,264,156,21,184,1.82,71,37,+34,+0.89,63.8,38.5,+25.3,+0.67,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,25,26.6,38,"3,420",90,100,38.0,418,82,284,134,21,208,1.08,46,58,-12,-0.32,48.8,56.3,-7.5,-0.20,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,29,26.5,38,"3,420",90,100,38.0,418,83,268,150,20,191,1.16,53,72,-19,-0.50,50.2,73.3,-23.1,-0.61,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,32,26.6,38,"3,420",90,100,38.0,418,81,269,148,19,190,1.55,47,38,+9,+0.24,52.5,49.5,+3.0,+0.08,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,26,26.6,38,"3,420",90,100,38.0,418,84,267,149,18,192,1.50,49,40,+9,+0.24,48.1,39.3,+8.8,+0.23,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,28,26.5,38,"3,420",90,100,38.0,418,84,268,152,18,190,1.74,57,34,+23,+0.61,65.5,45.2,+20.4,+0.54,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,29,26.7,38,"3,420",90,100,38.0,418,84,269,144,20,196,1.45,53,55,-2,-0.05,63.6,46.2,+17.4,+0.46,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,29,26.7,38,"3,420",90,100,38.0,418,82,274,143,18,198,1.92,78,48,+30,+0.79,67.1,47.3,+19.8,+0.52,9,2022-2023,e9f90745-c92b-4c00-8793-d3b1ae7421db
