team_id,team_url,team,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,competition_id,season_id,id
squads,/en/squads/5bfb9659/Leeds-United-Stats,Leeds United,21,26.7,44.0,5,55,450,5.0,4,1,5,3,1,1,6,0,4.2,3.5,2.5,6.0,74,137,0.80,0.20,1.00,0.60,0.80,0.83,0.50,1.33,0.69,1.19,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/822bd0ba/Liverpool-Stats,Liverpool,21,27.1,62.6,5,55,450,5.0,11,8,19,10,1,1,10,0,6.9,6.2,5.5,11.6,124,228,2.20,1.60,3.80,2.00,3.60,1.38,1.09,2.47,1.23,2.32,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/b8fd03ef/Manchester-City-Stats,Manchester City,22,25.7,52.4,5,55,450,5.0,9,8,17,9,0,0,7,0,9.4,9.4,8.5,17.9,103,181,1.80,1.60,3.40,1.80,3.40,1.87,1.71,3.58,1.87,3.58,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/19538871/Manchester-United-Stats,Manchester Utd,19,26.3,53.2,5,55,450,5.0,4,3,7,3,1,2,5,1,9.7,8.1,6.8,14.9,111,222,0.80,0.60,1.40,0.60,1.20,1.94,1.36,3.30,1.62,2.98,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/b2b47a98/Newcastle-United-Stats,Newcastle Utd,21,28.0,51.2,5,55,450,5.0,3,2,5,3,0,0,6,1,4.6,4.6,3.9,8.5,87,215,0.60,0.40,1.00,0.60,1.00,0.92,0.78,1.70,0.92,1.70,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,Nott'ham Forest,22,26.8,55.8,5,55,450,5.0,5,3,8,5,0,0,6,0,4.8,4.8,4.1,8.9,103,223,1.00,0.60,1.60,1.00,1.60,0.95,0.82,1.77,0.95,1.77,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/8ef52968/Sunderland-Stats,Sunderland,22,25.1,44.6,5,55,450,5.0,6,4,10,5,1,1,7,1,4.4,3.7,2.7,6.4,62,149,1.20,0.80,2.00,1.00,1.80,0.89,0.54,1.43,0.73,1.27,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,Tottenham,19,25.5,58.8,5,55,450,5.0,9,8,17,9,0,0,9,0,6.0,6.0,4.9,10.9,99,197,1.80,1.60,3.40,1.80,3.40,1.19,0.98,2.17,1.19,2.17,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/7c21e445/West-Ham-United-Stats,West Ham,22,27.5,48.0,5,55,450,5.0,5,4,9,4,1,1,4,1,4.9,4.2,3.8,8.0,65,161,1.00,0.80,1.80,0.80,1.60,0.99,0.77,1.76,0.83,1.60,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,Wolves,23,26.8,48.0,5,55,450,5.0,3,3,6,3,0,0,10,1,4.4,4.4,3.4,7.8,58,151,0.60,0.60,1.20,0.60,1.20,0.88,0.68,1.56,0.88,1.56,9,2025-2026,51057092-7036-4ff8-99f6-86df96ad72df
