team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,vs Arsenal,30,38.6,38.0,20225,2492,6853,8809,4815,693,20219,581,363,62.5,218,37.5,10454,57799,29170,637,426,161,496,405,11662,1171,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,vs Bournemouth,22,51.9,38.0,23973,2295,6899,11131,6195,937,23970,525,327,62.3,198,37.7,12640,68641,34069,700,518,210,540,311,14815,1650,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,vs Brighton,24,56.3,38.0,25393,1920,6240,12559,6856,891,25390,642,437,68.1,204,31.8,14493,79428,43012,829,652,174,530,394,17106,1805,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,vs Burnley,24,56.3,38.0,24152,2185,7397,10715,6270,894,24147,553,349,63.1,204,36.9,12816,74519,39993,866,617,193,539,329,15123,1541,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,vs Chelsea,26,44.4,38.0,22869,2369,6864,11014,5208,592,22867,552,342,62.0,208,37.7,12533,64872,31985,582,492,117,541,428,14543,1388,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,vs Crystal Palace,28,54.8,38.0,24392,2156,6925,11301,6399,824,24390,666,406,61.0,260,39.0,13357,74894,39706,744,559,132,546,426,15336,1701,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,vs Everton,30,54.5,38.0,24274,1968,6915,11029,6574,873,24269,612,389,63.6,223,36.4,13137,74878,39656,799,595,191,567,421,15197,1585,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,vs Huddersfield,25,54.3,38.0,25101,2104,7082,12533,5712,750,25095,630,381,60.5,249,39.5,12995,66970,33083,614,491,149,592,494,16000,1656,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,vs Leicester City,27,52.0,38.0,23085,2121,6723,10536,6089,819,23081,618,408,66.0,205,33.2,12182,69451,36908,828,562,216,549,420,14095,1644,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,vs Liverpool,27,39.7,38.0,20558,2819,7417,9493,3865,461,20552,521,325,62.4,196,37.6,10541,57010,28049,504,348,99,556,441,11732,1088,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,vs Manchester City,25,29.0,38.0,16137,2737,7019,6330,2987,355,16135,562,366,65.1,195,34.7,7592,41233,19229,331,272,75,460,369,8323,699,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,vs Manchester Utd,27,45.3,38.0,21968,2371,6956,9878,5384,743,21967,556,383,68.9,173,31.1,12284,70554,37833,779,570,175,500,390,13557,1446,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,vs Newcastle Utd,27,58.3,38.0,26191,2088,6852,13014,6563,810,26185,640,417,65.2,220,34.4,14599,76144,38868,685,556,131,529,422,17134,1828,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,vs Southampton,26,48.7,38.0,22413,2208,6699,9964,5985,743,22411,605,361,59.7,244,40.3,11913,64533,33341,670,567,141,529,414,13543,1426,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,vs Stoke City,30,58.6,38.0,25069,1930,6631,12220,6500,951,25064,600,372,62.0,228,38.0,14148,79918,43085,889,620,211,550,450,16301,1728,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,vs Swansea City,26,54.7,38.0,25865,1962,6704,12620,6780,890,25859,550,329,59.8,221,40.2,14901,78891,40888,765,610,172,492,389,17561,1817,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
361ca564,/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,vs Tottenham,25,38.2,38.0,19199,2715,7404,8008,4000,592,19196,538,325,60.4,213,39.6,9102,49746,24524,499,349,133,538,405,10184,1011,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
2abfe087,/en/squads/2abfe087/2017-2018/Watford-Stats,vs Watford,29,50.3,38.0,22457,2348,7180,10326,5178,752,22451,610,372,61.0,237,38.9,11519,64022,33214,685,480,177,576,432,13323,1369,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
60c6b05f,/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,vs West Brom,24,59.3,38.0,26241,2034,6941,12432,7133,787,26240,626,407,65.0,218,34.8,14849,84336,46093,903,678,172,537,386,17488,1897,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
7c21e445,/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,vs West Ham,27,54.8,38.0,24359,1948,6522,11494,6601,879,24353,621,385,62.0,235,37.8,13688,76030,39726,857,678,186,559,385,15734,1679,9,2017-2018,85a80bd8-034c-4cc2-9d6d-985152e98f61
