team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,Arsenal,28,38.0,609,366,294,236,79,228,535,42.6,307,424,118,306,412,1021,798,28,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,Bournemouth,28,38.0,525,299,285,185,55,216,494,43.7,278,405,152,253,371,896,1098,21,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,Brighton,21,38.0,679,391,363,238,78,264,582,45.4,318,415,170,245,463,1142,1001,17,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,Burnley,23,38.0,584,311,280,246,58,237,539,44.0,302,516,222,294,367,951,1156,19,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,Cardiff City,25,38.0,655,375,357,234,64,241,607,39.7,366,490,147,343,529,1184,1034,18,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,Chelsea,24,38.0,618,365,280,245,93,241,541,44.5,300,357,73,284,353,971,645,16,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,Crystal Palace,26,38.0,733,446,398,270,65,281,590,47.6,309,441,141,300,445,1178,1011,17,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,Everton,23,38.0,699,441,326,290,83,220,511,43.1,291,414,85,329,453,1152,877,21,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,Fulham,28,38.0,596,362,310,231,55,224,524,42.7,300,425,144,281,434,1030,1030,28,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,Huddersfield,31,38.0,708,425,323,315,70,263,625,42.1,362,496,130,366,531,1239,682,15,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,Leicester City,25,38.0,675,393,344,277,54,237,549,43.2,312,429,96,333,438,1113,1034,24,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,Liverpool,23,38.0,613,377,257,280,76,251,556,45.1,305,361,78,283,314,927,670,16,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,Manchester City,21,38.0,518,327,214,215,89,193,467,41.3,274,319,63,256,362,880,570,15,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,Manchester Utd,28,38.0,581,347,280,239,62,240,544,44.1,304,445,128,317,355,936,847,26,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,Newcastle Utd,24,38.0,711,433,356,291,64,241,565,42.7,324,472,135,337,506,1217,1204,16,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,Southampton,30,38.0,698,428,335,283,80,277,646,42.9,369,533,153,380,549,1247,1128,18,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,Tottenham,28,38.0,627,373,310,237,80,268,577,46.4,309,415,112,303,325,952,823,20,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,Watford,25,38.0,656,391,350,243,63,257,622,41.3,365,404,120,284,428,1084,1022,18,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,West Ham,26,38.0,723,393,385,279,59,295,697,42.3,402,488,142,346,457,1180,926,16,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,Wolves,21,38.0,720,408,385,284,51,283,664,42.6,381,499,148,351,501,1221,895,23,9,2018-2019,ff5e568c-6085-49fd-9a73-727bbdd950f9
