team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,Arsenal,2,38.0,29,2,1,6,1,24.1,0.26,-3.9,-0.10,157,441,35.6,1058,189,35.1,30.7,195,35.9,31.1,375,48,12.8,59,1.55,17.9,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
8602292d,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,Aston Villa,2,38.0,61,1,1,10,4,61.7,0.35,+4.7,+0.12,136,380,35.8,1386,176,21.8,27.1,246,31.7,29.5,419,51,12.2,70,1.84,8.4,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
4ba7cbea,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,Bournemouth,3,38.0,67,6,1,6,1,63.2,0.30,-2.8,-0.07,199,581,34.3,976,177,44.0,41.7,266,57.1,43.9,492,31,6.3,37,0.97,14.8,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
cd051869,/en/squads/cd051869/2023-2024/Brentford-Stats,Brentford,2,38.0,65,2,0,6,0,57.0,0.30,-8.0,-0.21,254,677,37.5,1330,136,37.1,35.8,318,57.5,44.9,605,46,7.6,38,1.00,10.0,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
d07537b9,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,Brighton,2,38.0,62,6,1,8,2,51.1,0.28,-8.9,-0.23,102,274,37.2,1278,186,20.3,24.4,254,5.9,12.0,405,24,5.9,72,1.89,15.8,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
943e8050,/en/squads/943e8050/2023-2024/Burnley-Stats,Burnley,2,38.0,78,6,0,11,3,75.8,0.29,+0.8,+0.02,215,825,26.1,1826,216,35.6,34.3,284,61.6,44.7,562,50,8.9,74,1.95,17.2,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
cff3d9bb,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,Chelsea,2,38.0,63,3,0,8,3,52.5,0.27,-7.5,-0.20,128,361,35.5,1129,184,22.5,27.8,282,37.9,32.6,514,39,7.6,47,1.24,12.7,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
47c64c55,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,Crystal Palace,3,38.0,58,3,0,7,2,47.5,0.29,-8.5,-0.22,176,605,29.1,826,115,51.8,41.2,255,69.4,49.2,586,30,5.1,29,0.76,11.2,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
d3fd31cc,/en/squads/d3fd31cc/2023-2024/Everton-Stats,Everton,1,38.0,51,8,0,9,3,52.4,0.28,+4.4,+0.12,360,901,40.0,1296,141,56.7,41.6,274,60.6,48.2,570,30,5.3,54,1.42,15.9,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
fd962109,/en/squads/fd962109/2023-2024/Fulham-Stats,Fulham,1,38.0,61,8,2,3,4,55.7,0.26,-1.3,-0.03,144,439,32.8,1272,167,25.5,28.5,301,38.2,33.0,472,19,4.0,40,1.05,14.2,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
