ranker,nationality,players,minutes,List,competition_id,season_id,id
1,engEngland,262,"221,108","Cole Palmer,Jarrod Bowen,Ollie Watkins,Morgan Rogers,Jacob Murphy,Morgan Gibbs-White,Eberechi Eze,Jamie Vardy,Liam Delap,Declan Rice...",9,2024-2025,e66c3882-d5e6-4aa6-bf81-90a1712a7883
2,brBrazil,35,"44,884","Matheus Cunha,Bruno Guimarães,João Pedro,Gabriel Martinelli,Murillo,João Gomes,Evanilson,Joelinton,Lucas Paquetá,Gabriel Magalhães...",9,2024-2025,e66c3882-d5e6-4aa6-bf81-90a1712a7883
3,frFrance,27,"36,258","Jean-Philippe Mateta,Maxence Lacroix,William Saliba,Ibrahima Konaté,Lucas Digne,Jean-Ricner Bellegarde,Georginio Rutter,Alphonse Areola,Boubakary Soumaré,Malo Gusto...",9,2024-2025,e66c3882-d5e6-4aa6-bf81-90a1712a7883
4,nlNetherlands,25,"38,163","Justin Kluivert,Virgil van Dijk,Ryan Gravenberch,Mark Flekken,Bart Verbruggen,Cody Gakpo,Jan Paul van Hecke,Jurriën Timber,Sepp van den Berg,Matthijs de Ligt...",9,2024-2025,e66c3882-d5e6-4aa6-bf81-90a1712a7883
,,,,View Complete Nationalities Table,9,2024-2025,e66c3882-d5e6-4aa6-bf81-90a1712a7883
