team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2024-2025/Arsenal-Stats,vs Arsenal,25,38.0,12192,15255,79.9,214595,73593,5573,6249,89.2,5271,6035,87.3,1095,2295,47.7,24,24.5,24.6,-0.5,263,905,197,60,938,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/8602292d/Aston-Villa-Stats,vs Aston Villa,28,38.0,14438,17377,83.1,249107,83992,6870,7487,91.8,5962,6755,88.3,1278,2286,55.9,36,36.4,35.8,-0.4,336,1189,295,81,1315,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/4ba7cbea/Bournemouth-Stats,vs Bournemouth,29,38.0,14072,18037,78.0,239562,94618,6832,7804,87.5,5701,6768,84.2,1179,2500,47.2,36,36.5,36.3,-0.5,369,1012,334,66,1295,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/cd051869/Brentford-Stats,vs Brentford,28,38.0,15047,18708,80.4,255472,89605,7373,8191,90.0,6137,7122,86.2,1248,2566,48.6,42,43.3,41.8,-1.3,501,1279,430,92,1562,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,vs Brighton,32,38.0,14240,17647,80.7,253402,87854,6260,6967,89.9,6537,7370,88.7,1220,2475,49.3,39,41.3,30.2,-2.3,333,1004,248,44,1209,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
cff3d9bb,/en/squads/cff3d9bb/2024-2025/Chelsea-Stats,vs Chelsea,29,38.0,13008,16240,80.1,225986,83133,6079,6788,89.6,5545,6338,87.5,1116,2317,48.2,33,35.3,29.4,-2.3,283,929,255,62,1206,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/47c64c55/Crystal-Palace-Stats,vs Crystal Palace,29,38.0,17325,21227,81.6,304572,101974,7542,8554,88.2,7895,8939,88.3,1520,2707,56.2,39,38.5,34.4,+0.5,373,1360,301,73,1578,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/d3fd31cc/Everton-Stats,vs Everton,26,38.0,17944,21623,83.0,306074,100829,8349,9200,90.8,7862,8874,88.6,1365,2627,52.0,35,34.6,34.2,+0.4,361,1368,331,76,1627,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/fd962109/Fulham-Stats,vs Fulham,26,38.0,14692,18069,81.3,250460,87331,6948,7706,90.2,6126,7060,86.8,1212,2371,51.1,40,34.4,30.0,+5.6,304,1144,279,65,1396,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
squads,/en/squads/b74092de/Ipswich-Town-Stats,vs Ipswich Town,32,38.0,18380,21940,83.8,312842,97353,8645,9483,91.2,8006,8968,89.3,1365,2612,52.3,55,53.5,47.9,+1.5,456,1449,417,97,1726,9,2024-2025,43eba616-c713-4c99-aded-06a7ba52e780
