team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,Arsenal,21,54.6,5.0,3108,288,899,1410,832,150,3107,100,41,41.0,48,48.0,1773,10404,5500,117,75,31,84,28,2082,190,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/8602292d/Aston-Villa-Stats,Aston Villa,22,59.6,5.0,3095,337,867,1387,865,116,3095,90,26,28.9,51,56.7,1932,9755,4825,80,56,16,63,56,2079,209,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/4ba7cbea/Bournemouth-Stats,Bournemouth,22,48.6,5.0,2813,279,884,1246,718,126,2812,107,38,35.5,50,46.7,1407,7070,3777,71,55,22,72,42,1607,167,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/cd051869/Brentford-Stats,Brentford,20,39.6,5.0,2384,364,1003,953,457,91,2382,94,38,40.4,46,48.9,1142,6347,3212,67,44,24,76,42,1297,110,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,Brighton,20,45.8,5.0,2672,354,1028,1122,552,99,2669,83,36,43.4,37,44.6,1547,7815,4055,68,39,29,90,52,1637,140,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/943e8050/Burnley-Stats,Burnley,19,34.2,5.0,2305,375,871,947,509,79,2305,58,26,44.8,25,43.1,1050,4588,2504,41,25,12,58,42,1186,119,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/cff3d9bb/Chelsea-Stats,Chelsea,22,61.4,5.0,3511,296,968,1810,758,127,3510,94,36,38.3,43,45.7,2078,10064,5339,100,47,28,76,51,2528,213,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/47c64c55/Crystal-Palace-Stats,Crystal Palace,20,42.2,5.0,2575,355,991,1097,514,91,2574,48,21,43.8,17,35.4,1345,6414,3574,53,42,7,65,41,1566,147,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/d3fd31cc/Everton-Stats,Everton,19,44.4,5.0,2639,300,916,1041,709,117,2639,112,43,38.4,43,38.4,1385,6834,3105,72,55,26,80,46,1525,159,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
squads,/en/squads/fd962109/Fulham-Stats,Fulham,19,51.2,5.0,2955,378,1037,1279,669,109,2955,79,24,30.4,44,55.7,1786,8840,4738,93,66,13,84,42,1935,175,9,2025-2026,d70bba4c-70f2-494c-b7dd-fc8024c14454
