team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,29,26.6,46.3,38,418,"3,420",38.0,48,30,78,41,7,8,79,1,55.3,48.9,39.1,88.1,759,1369,1.26,0.79,2.05,1.08,1.87,1.46,1.03,2.48,1.29,2.32,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,28,26.6,55.9,38,418,"3,420",38.0,66,44,110,61,5,6,90,7,67.8,63.0,46.6,109.6,838,1823,1.74,1.16,2.89,1.61,2.76,1.78,1.23,3.01,1.66,2.88,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,27,26.8,55.9,38,418,"3,420",38.0,65,45,110,60,5,6,67,3,62.3,57.6,42.6,100.2,743,1670,1.71,1.18,2.89,1.58,2.76,1.64,1.12,2.76,1.52,2.64,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,25,26.5,47.8,38,418,"3,420",38.0,52,42,94,50,2,2,61,1,55.0,53.4,43.1,96.5,773,1342,1.37,1.11,2.47,1.32,2.42,1.45,1.13,2.58,1.40,2.54,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,22,26.5,58.1,38,418,"3,420",38.0,49,38,87,45,4,5,42,3,49.8,45.8,36.6,82.4,857,1544,1.29,1.00,2.29,1.18,2.18,1.31,0.96,2.27,1.21,2.17,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,27,26.4,39.6,38,418,"3,420",38.0,51,36,87,49,2,2,76,3,38.6,37.0,27.4,64.4,464,1151,1.34,0.95,2.29,1.29,2.24,1.01,0.72,1.74,0.97,1.69,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,25,26.5,55.2,38,418,"3,420",38.0,48,36,84,48,0,1,88,5,57.0,56.2,40.0,96.2,769,1690,1.26,0.95,2.21,1.26,2.21,1.50,1.05,2.55,1.48,2.53,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,24,26.6,51.0,38,418,"3,420",38.0,53,39,92,50,3,4,61,2,48.3,45.2,34.2,79.4,675,1405,1.39,1.03,2.42,1.32,2.34,1.27,0.90,2.17,1.19,2.09,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,24,26.6,43.0,38,418,"3,420",38.0,39,26,65,31,8,10,69,3,45.5,37.7,29.2,66.9,653,1214,1.03,0.68,1.71,0.82,1.50,1.20,0.77,1.97,0.99,1.76,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,24,26.3,37.1,38,418,"3,420",38.0,32,23,55,31,1,1,47,0,37.7,36.9,29.6,66.5,514,949,0.84,0.61,1.45,0.82,1.42,0.99,0.78,1.77,0.97,1.75,9,2019-2020,f3e1f72e-5a72-4aaf-82fa-15a51cf6a36f
