team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,Arsenal,30,61.4,38.0,29146,2201,7494,13560,8306,1104,29141,547,383,70.0,164,30.0,18631,95357,50346,915,805,214,540,412,20745,2210,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,Bournemouth,22,48.1,38.0,22240,2420,7636,9472,5366,780,22237,638,343,53.8,291,45.6,11197,66091,33018,702,474,169,564,419,13346,1505,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,Brighton,24,43.7,38.0,20478,2530,7473,8781,4463,594,20471,487,299,61.4,188,38.6,10099,57499,29182,523,375,113,496,296,11749,1216,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,Burnley,24,43.7,38.0,19452,2376,6334,8960,4332,589,19452,345,218,63.2,127,36.8,8853,45635,22260,431,329,88,489,345,10419,1090,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,Chelsea,26,55.6,38.0,27165,2307,8084,12055,7334,988,27162,734,513,69.9,221,30.1,16479,93989,51657,1045,699,238,533,414,18823,1969,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,Crystal Palace,28,45.2,38.0,20777,2192,6612,9120,5293,811,20767,718,479,66.7,239,33.3,11461,62001,31023,727,526,213,618,482,11715,1297,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,Everton,30,45.5,38.0,20994,2427,7086,9205,4900,608,20986,461,264,57.3,197,42.7,10177,52954,26650,477,352,105,616,381,11850,1152,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,Huddersfield,25,45.7,38.0,21340,2267,7032,9501,5064,533,21338,491,276,56.2,215,43.8,10213,60650,29381,627,495,127,546,416,11895,1189,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,Leicester City,27,48.0,38.0,21322,2209,6497,10115,4964,673,21316,718,422,58.8,294,40.9,10418,64343,32440,655,471,151,516,358,12216,1251,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,Liverpool,27,60.3,38.0,28759,1843,6993,14748,7291,1064,28756,652,440,67.5,210,32.2,16418,88873,48496,982,690,235,574,447,20236,2218,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,Manchester City,25,71.0,38.0,33628,1767,6970,17205,9719,1255,33620,732,503,68.7,228,31.1,21785,117099,66804,1308,973,331,553,406,26023,2550,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,Manchester Utd,27,54.7,38.0,25907,2212,6985,12031,7107,895,25904,736,466,63.3,270,36.7,14201,79919,43760,920,695,217,512,399,17639,1547,9,2017-2018,f19c37c6-9c10-48de-85d2-05762bc29cb9
