team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,vs Arsenal,28,38.0,863,22.71,615,74,46,56,54,18,91,2.39,56,6,11,7,10,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,vs Bournemouth,28,38.0,927,24.39,704,67,39,61,40,16,119,3.13,91,2,9,9,8,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,vs Brighton,21,38.0,1020,26.84,724,81,68,69,60,18,103,2.71,65,3,13,10,11,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,vs Burnley,23,38.0,1147,30.18,893,81,51,86,27,9,107,2.82,82,4,6,11,4,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,vs Cardiff City,25,38.0,1017,26.76,719,94,78,62,52,12,124,3.26,87,6,15,8,7,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,vs Chelsea,24,38.0,604,15.89,431,64,34,30,29,16,66,1.74,46,7,3,5,3,2,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,vs Crystal Palace,26,38.0,917,24.13,662,84,54,54,54,9,85,2.24,61,6,5,6,6,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,vs Everton,23,38.0,699,18.39,488,74,38,42,44,13,74,1.95,47,5,2,12,6,2,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,vs Fulham,28,38.0,992,26.11,729,75,52,70,47,19,135,3.55,98,6,10,14,5,2,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,vs Huddersfield,31,38.0,927,24.39,681,76,56,54,51,9,135,3.55,97,7,11,7,12,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,vs Leicester City,25,38.0,744,19.58,535,73,41,47,34,14,81,2.13,58,5,7,6,4,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,vs Liverpool,23,38.0,549,14.45,421,43,28,24,23,10,39,1.03,31,2,1,5,0,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,vs Manchester City,21,38.0,416,10.95,294,43,30,14,30,5,43,1.13,23,6,3,4,7,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,vs Manchester Utd,28,38.0,888,23.37,637,85,57,44,53,12,93,2.45,63,10,7,6,7,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,vs Newcastle Utd,24,38.0,853,22.45,598,91,35,56,58,15,83,2.18,51,9,3,11,8,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,vs Southampton,30,38.0,895,23.55,645,88,53,54,38,17,98,2.58,72,6,7,9,2,2,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,vs Tottenham,28,38.0,822,21.63,590,75,56,48,41,12,60,1.58,43,5,4,3,5,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,vs Watford,25,38.0,859,22.61,591,88,56,57,49,18,95,2.50,64,7,4,10,7,3,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,vs West Ham,26,38.0,931,24.50,668,79,72,54,50,8,102,2.68,69,11,8,7,7,0,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,794,20.89,562,61,58,46,52,15,74,1.95,50,5,3,7,8,1,9,2018-2019,8f87e86f-1df5-4cfc-bc3f-e45e6aa3e49c
