team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2021-2022/Arsenal-Stats,vs Arsenal,27,38.0,608,339,314,212,82,271,590,45.9,319,427,164,263,364,972,737,18,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
8602292d,/en/squads/8602292d/2021-2022/Aston-Villa-Stats,vs Aston Villa,31,38.0,598,343,278,246,74,254,587,43.3,333,356,127,229,339,937,743,6,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
cd051869,/en/squads/cd051869/2021-2022/Brentford-Stats,vs Brentford,29,38.0,505,285,216,225,64,214,476,45.0,262,423,132,291,381,886,830,12,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
d07537b9,/en/squads/d07537b9/2021-2022/Brighton-and-Hove-Albion-Stats,vs Brighton,26,38.0,591,358,301,224,66,242,559,43.3,317,481,140,341,389,980,752,8,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
943e8050,/en/squads/943e8050/2021-2022/Burnley-Stats,vs Burnley,23,38.0,512,306,249,202,61,221,479,46.1,258,369,104,265,280,792,853,9,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
cff3d9bb,/en/squads/cff3d9bb/2021-2022/Chelsea-Stats,vs Chelsea,26,38.0,643,356,337,237,69,260,624,41.7,364,487,169,318,376,1019,793,12,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
47c64c55,/en/squads/47c64c55/2021-2022/Crystal-Palace-Stats,vs Crystal Palace,24,38.0,776,440,354,310,112,305,687,44.4,382,386,110,276,378,1154,712,16,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
d3fd31cc,/en/squads/d3fd31cc/2021-2022/Everton-Stats,vs Everton,33,38.0,620,336,298,240,82,295,632,46.7,337,443,146,297,333,953,653,6,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
5bfb9659,/en/squads/5bfb9659/2021-2022/Leeds-United-Stats,vs Leeds United,29,38.0,614,351,282,248,84,316,655,48.2,339,459,138,321,398,1012,735,20,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
a2d435b3,/en/squads/a2d435b3/2021-2022/Leicester-City-Stats,vs Leicester City,28,38.0,618,370,262,264,92,250,547,45.7,297,455,117,338,400,1018,630,13,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
822bd0ba,/en/squads/822bd0ba/2021-2022/Liverpool-Stats,vs Liverpool,27,38.0,657,350,407,211,39,291,634,45.9,343,542,212,330,487,1144,999,18,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
b8fd03ef,/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats,vs Manchester City,26,38.0,632,359,392,194,46,316,741,42.6,425,509,209,300,374,1006,909,24,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
19538871,/en/squads/19538871/2021-2022/Manchester-United-Stats,vs Manchester Utd,29,38.0,596,347,273,228,95,263,631,41.7,368,468,143,325,430,1026,686,17,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
b2b47a98,/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats,vs Newcastle Utd,29,38.0,632,364,298,260,74,273,632,43.2,359,373,120,253,268,900,665,12,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
1c781004,/en/squads/1c781004/2021-2022/Norwich-City-Stats,vs Norwich City,28,38.0,596,363,273,234,89,283,581,48.7,298,382,115,267,330,926,586,13,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
33c895d4,/en/squads/33c895d4/2021-2022/Southampton-Stats,vs Southampton,25,38.0,640,357,309,249,82,274,624,43.9,350,438,137,301,349,989,820,18,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
361ca564,/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats,vs Tottenham,25,38.0,632,369,278,267,87,291,666,43.7,375,419,135,284,368,1000,676,10,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
2abfe087,/en/squads/2abfe087/2021-2022/Watford-Stats,vs Watford,30,38.0,745,438,356,287,102,356,751,47.4,395,377,93,284,347,1092,608,15,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
7c21e445,/en/squads/7c21e445/2021-2022/West-Ham-United-Stats,vs West Ham,25,38.0,533,324,284,184,65,239,545,43.9,306,408,133,275,337,870,776,9,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
8cec06e1,/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats,vs Wolves,26,38.0,662,388,297,277,88,321,771,41.6,450,404,108,296,383,1045,630,14,9,2021-2022,cccb586a-c292-4f82-911b-98ad95875bf2
