team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
squads,/en/squads/18bb7c10/Arsenal-Stats,vs Arsenal,1,5.0,10,1,0,4,0,7.9,0.44,-2.1,-0.41,24,75,32.0,149,14,37.6,35.8,43,44.2,35.0,71,2,2.8,3,0.60,9.8,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/8602292d/Aston-Villa-Stats,vs Aston Villa,2,5.0,1,0,0,1,0,1.6,0.13,+0.6,+0.12,33,87,37.9,120,26,47.5,39.9,39,76.9,54.2,75,10,13.3,4,0.80,11.5,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/4ba7cbea/Bournemouth-Stats,vs Bournemouth,1,5.0,6,1,0,0,0,5.0,0.21,-1.0,-0.20,28,78,35.9,174,24,33.3,34.0,33,60.6,45.8,76,7,9.2,13,2.60,16.6,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/cd051869/Brentford-Stats,vs Brentford,1,5.0,6,1,0,0,0,7.1,0.38,+1.1,+0.22,16,49,32.7,147,22,27.2,32.3,28,32.1,33.5,61,8,13.1,7,1.40,14.5,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/d07537b9/Brighton-and-Hove-Albion-Stats,vs Brighton,1,5.0,6,2,0,0,0,8.2,0.28,+2.2,+0.44,43,101,42.6,185,24,42.2,36.5,45,51.1,41.5,41,5,12.2,13,2.60,15.9,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/943e8050/Burnley-Stats,vs Burnley,1,5.0,5,0,0,0,0,5.2,0.38,+0.2,+0.04,19,43,44.2,129,16,29.5,31.9,33,15.2,22.9,51,4,7.8,4,0.80,14.2,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/cff3d9bb/Chelsea-Stats,vs Chelsea,2,5.0,10,1,0,5,0,11.3,0.51,+1.3,+0.26,28,87,32.2,140,20,47.1,37.4,35,60.0,42.1,60,2,3.3,6,1.20,14.3,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/47c64c55/Crystal-Palace-Stats,vs Crystal Palace,1,5.0,6,1,0,1,0,6.3,0.26,+0.3,+0.05,19,60,31.7,134,22,32.8,32.9,38,42.1,40.3,57,5,8.8,10,2.00,15.3,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/d3fd31cc/Everton-Stats,vs Everton,1,5.0,6,0,0,1,0,4.8,0.40,-1.2,-0.25,21,74,28.4,156,22,39.1,37.0,39,33.3,27.1,61,3,4.9,1,0.20,12.1,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/fd962109/Fulham-Stats,vs Fulham,1,5.0,6,0,0,1,2,4.0,0.33,0.0,0.00,14,69,20.3,154,20,39.0,37.4,36,25.0,25.4,71,3,4.2,1,0.20,11.2,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/5bfb9659/Leeds-United-Stats,vs Leeds United,2,5.0,4,1,1,0,0,3.1,0.19,-0.9,-0.18,22,55,40.0,146,24,26.7,29.7,35,45.7,38.4,51,5,9.8,6,1.20,14.6,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/822bd0ba/Liverpool-Stats,vs Liverpool,1,5.0,11,1,1,0,0,7.8,0.29,-3.2,-0.63,32,122,26.2,147,22,55.8,42.9,51,78.4,56.5,74,5,6.8,12,2.40,16.2,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/b8fd03ef/Manchester-City-Stats,vs Manchester City,2,5.0,9,0,0,0,0,7.4,0.37,-1.6,-0.33,22,81,27.2,151,13,41.1,35.5,37,51.4,41.6,38,2,5.3,8,1.60,19.4,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/19538871/Manchester-United-Stats,vs Manchester Utd,1,5.0,6,1,0,1,2,5.5,0.21,+1.5,+0.30,22,88,25.0,136,22,36.0,33.4,50,78.0,55.6,86,2,2.3,3,0.60,11.8,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/b2b47a98/Newcastle-United-Stats,vs Newcastle Utd,1,5.0,3,0,0,0,0,4.7,0.36,+1.7,+0.35,26,109,23.9,151,26,53.0,40.2,44,65.9,47.2,85,6,7.1,11,2.20,14.2,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,vs Nott'ham Forest,1,5.0,5,0,0,2,0,4.5,0.25,-0.5,-0.10,14,61,23.0,155,37,32.3,32.4,39,28.2,28.9,94,5,5.3,5,1.00,12.7,9,2025-2026,fea6264c-1037-433e-ab84-cdda6a66f3ff
