team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2017-2018/Arsenal-Stats,Arsenal,30,38.0,623,425,312,227,84,218,581,37.5,363,372,103,269,427,1050,879,33,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
4ba7cbea,/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,Bournemouth,22,38.0,509,324,272,187,50,198,525,37.7,327,453,160,293,367,876,1129,25,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
d07537b9,/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,Brighton,24,38.0,599,380,360,205,34,205,642,31.9,437,430,190,240,449,1048,1182,18,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
943e8050,/en/squads/943e8050/2017-2018/Burnley-Stats,Burnley,24,38.0,533,355,272,217,44,204,553,36.9,349,457,191,266,400,933,1300,8,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
cff3d9bb,/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,Chelsea,26,38.0,636,426,321,251,64,208,550,37.8,342,365,107,258,424,1060,842,24,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
47c64c55,/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,Crystal Palace,28,38.0,686,447,393,237,56,260,666,39.0,406,466,117,349,552,1238,1110,22,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
d3fd31cc,/en/squads/d3fd31cc/2017-2018/Everton-Stats,Everton,30,38.0,644,447,360,206,78,223,612,36.4,389,426,160,266,514,1158,1308,22,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
f5922ca5,/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,Huddersfield,25,38.0,743,502,354,306,83,249,630,39.5,381,453,118,335,518,1261,1129,22,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
a2d435b3,/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,Leicester City,27,38.0,630,417,332,249,49,208,616,33.8,408,465,130,335,414,1044,1007,17,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
822bd0ba,/en/squads/822bd0ba/2017-2018/Liverpool-Stats,Liverpool,27,38.0,637,450,265,285,87,196,521,37.6,325,388,71,317,379,1016,788,12,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,Manchester City,25,38.0,563,381,257,215,91,195,561,34.8,366,328,53,275,346,909,620,19,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,Manchester Utd,27,38.0,564,369,275,218,71,173,555,31.2,382,382,112,270,481,1045,926,20,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,Newcastle Utd,27,38.0,645,426,338,255,52,221,638,34.6,417,475,117,358,441,1086,1219,17,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,Southampton,26,38.0,658,454,342,250,66,244,605,40.3,361,455,128,327,462,1120,1034,25,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,Stoke City,30,38.0,678,437,370,252,56,228,600,38.0,372,424,142,282,461,1139,1265,20,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,Swansea City,26,38.0,610,417,286,241,83,221,550,40.2,329,411,124,287,390,1000,1019,21,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
361ca564,/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,Tottenham,25,38.0,618,399,272,259,87,212,537,39.5,325,360,74,286,380,998,878,22,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
2abfe087,/en/squads/2abfe087/2017-2018/Watford-Stats,Watford,29,38.0,668,432,337,263,68,237,609,38.9,372,359,98,261,467,1135,997,17,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
60c6b05f,/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,West Brom,24,38.0,603,385,336,204,63,218,625,34.9,407,420,148,272,470,1073,1087,9,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
7c21e445,/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,West Ham,27,38.0,621,410,327,238,56,235,620,37.9,385,437,154,283,482,1103,1085,17,9,2017-2018,d641d839-0957-48f2-95fc-12a44936ee8e
