team_id,team_url,team,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,Arsenal,28,26.7,58.1,38,418,"3,420",38.0,69,52,121,65,4,5,74,2,60.1,56.0,46.7,102.7,868,1874,1.82,1.37,3.18,1.71,3.08,1.58,1.23,2.81,1.47,2.70,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,Bournemouth,28,26.6,46.9,38,418,"3,420",38.0,55,43,98,48,7,9,60,1,53.3,46.2,38.8,85.0,738,1435,1.45,1.13,2.58,1.26,2.39,1.40,1.02,2.42,1.22,2.24,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,Brighton,21,27.4,42.4,38,418,"3,420",38.0,35,24,59,30,5,6,62,4,35.3,30.7,24.5,55.2,475,1150,0.92,0.63,1.55,0.79,1.42,0.93,0.64,1.57,0.81,1.45,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,Burnley,23,28.0,41.2,38,418,"3,420",38.0,43,32,75,41,2,2,75,1,44.4,42.8,31.2,74.0,421,1032,1.13,0.84,1.97,1.08,1.92,1.17,0.82,1.99,1.13,1.95,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,Cardiff City,25,27.7,35.4,38,418,"3,420",38.0,33,20,53,30,3,4,66,1,42.4,39.2,27.6,66.8,434,918,0.87,0.53,1.39,0.79,1.32,1.11,0.73,1.84,1.03,1.76,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,Chelsea,24,27.3,62.9,38,418,"3,420",38.0,61,52,113,56,5,5,49,0,58.6,54.6,44.9,99.6,1058,2155,1.61,1.37,2.97,1.47,2.84,1.54,1.18,2.72,1.44,2.62,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,Crystal Palace,26,27.4,45.2,38,418,"3,420",38.0,48,33,81,38,10,11,59,2,47.6,39.2,29.5,68.7,771,1458,1.26,0.87,2.13,1.00,1.87,1.25,0.78,2.03,1.03,1.81,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,Everton,23,25.7,51.5,38,418,"3,420",38.0,53,34,87,51,2,5,57,4,49.7,45.7,33.7,79.4,697,1581,1.39,0.89,2.29,1.34,2.24,1.31,0.89,2.19,1.20,2.09,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,Fulham,28,26.0,48.8,38,418,"3,420",38.0,33,24,57,31,2,3,72,2,41.3,39.0,30.0,69.0,628,1487,0.87,0.63,1.50,0.82,1.45,1.09,0.79,1.88,1.03,1.82,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,Huddersfield,31,26.2,47.2,38,418,"3,420",38.0,21,13,34,20,1,1,57,4,28.8,28.0,19.9,47.9,601,1248,0.55,0.34,0.89,0.53,0.87,0.76,0.52,1.28,0.74,1.26,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
