team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2022-2023/Arsenal-Stats,vs Arsenal,26,26.7,40.1,38,418,"3,420",38.0,42,27,69,39,3,5,84,1,42.0,38.0,31.6,69.6,510,907,1.11,0.71,1.82,1.03,1.74,1.10,0.83,1.93,1.00,1.83,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
8602292d,/en/squads/8602292d/2022-2023/Aston-Villa-Stats,vs Aston Villa,26,26.5,50.6,38,418,"3,420",38.0,42,25,67,37,5,6,85,3,52.5,47.9,36.1,84.0,608,1323,1.11,0.66,1.76,0.97,1.63,1.38,0.95,2.33,1.26,2.21,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
4ba7cbea,/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats,vs Bournemouth,31,26.6,59.9,38,418,"3,420",38.0,68,49,117,62,6,7,51,0,63.8,58.3,45.3,103.6,810,1988,1.79,1.29,3.08,1.63,2.92,1.68,1.19,2.87,1.54,2.73,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
cd051869,/en/squads/cd051869/2022-2023/Brentford-Stats,vs Brentford,25,26.6,56.6,38,418,"3,420",38.0,43,30,73,41,2,2,61,1,48.8,47.6,35.7,83.3,741,1540,1.13,0.79,1.92,1.08,1.87,1.28,0.94,2.22,1.25,2.19,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
d07537b9,/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats,vs Brighton,29,26.5,39.5,38,418,"3,420",38.0,47,34,81,41,6,8,92,1,50.2,43.7,33.7,77.4,527,1026,1.24,0.89,2.13,1.08,1.97,1.32,0.89,2.21,1.15,2.04,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
cff3d9bb,/en/squads/cff3d9bb/2022-2023/Chelsea-Stats,vs Chelsea,32,26.6,41.0,38,418,"3,420",38.0,44,32,76,43,1,1,69,1,52.5,51.7,39.9,91.6,593,1203,1.16,0.84,2.00,1.13,1.97,1.38,1.05,2.43,1.36,2.41,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
47c64c55,/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats,vs Crystal Palace,26,26.6,53.9,38,418,"3,420",38.0,46,32,78,42,4,4,83,3,48.1,44.9,34.5,79.4,590,1592,1.21,0.84,2.05,1.11,1.95,1.26,0.91,2.17,1.18,2.09,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
d3fd31cc,/en/squads/d3fd31cc/2022-2023/Everton-Stats,vs Everton,28,26.5,57.4,38,418,"3,420",38.0,57,36,93,52,5,6,76,1,65.5,60.9,45.5,106.4,752,1678,1.50,0.95,2.45,1.37,2.32,1.72,1.20,2.92,1.60,2.80,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
fd962109,/en/squads/fd962109/2022-2023/Fulham-Stats,vs Fulham,29,26.7,51.3,38,418,"3,420",38.0,51,30,81,44,7,8,57,5,63.6,57.8,43.0,100.8,559,1406,1.34,0.79,2.13,1.16,1.95,1.67,1.13,2.81,1.52,2.65,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
5bfb9659,/en/squads/5bfb9659/2022-2023/Leeds-United-Stats,vs Leeds United,29,26.7,53.1,38,418,"3,420",38.0,77,50,127,72,5,6,66,3,67.1,62.4,49.8,112.2,596,1469,2.03,1.32,3.34,1.89,3.21,1.77,1.31,3.08,1.64,2.95,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
