team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2018-2019/Arsenal-Stats,Arsenal,28,38.0,69,462,159,34.4,12.16,4.18,0.14,0.41,16.7,11,4,5,60.1,56.0,0.12,+8.9,+9.0,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
4ba7cbea,/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,Bournemouth,28,38.0,55,437,153,35.0,11.50,4.03,0.11,0.31,17.4,16,7,9,53.3,46.2,0.11,+1.7,+1.8,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
d07537b9,/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,Brighton,21,38.0,35,364,99,27.2,9.58,2.61,0.08,0.30,17.9,12,5,6,35.3,30.7,0.09,-0.3,-0.7,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
943e8050,/en/squads/943e8050/2018-2019/Burnley-Stats,Burnley,23,38.0,43,358,112,31.3,9.42,2.95,0.11,0.37,15.8,14,2,2,44.4,42.8,0.12,-1.4,-1.8,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
75fae011,/en/squads/75fae011/2018-2019/Cardiff-City-Stats,Cardiff City,25,38.0,33,413,113,27.4,10.87,2.97,0.07,0.27,17.7,13,3,4,42.4,39.2,0.10,-9.4,-9.2,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
cff3d9bb,/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,Chelsea,24,38.0,61,602,192,31.9,15.84,5.05,0.09,0.29,17.8,30,5,5,58.6,54.6,0.09,+2.4,+1.4,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
47c64c55,/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,Crystal Palace,26,38.0,48,482,135,28.0,12.68,3.55,0.08,0.28,18.4,16,10,11,47.6,39.2,0.08,+0.4,-1.2,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
d3fd31cc,/en/squads/d3fd31cc/2018-2019/Everton-Stats,Everton,23,38.0,53,493,163,33.1,12.97,4.29,0.10,0.31,16.9,20,2,5,49.7,45.7,0.10,+3.3,+5.3,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
fd962109,/en/squads/fd962109/2018-2019/Fulham-Stats,Fulham,28,38.0,33,451,140,31.0,11.87,3.68,0.07,0.22,19.0,10,2,3,41.3,39.0,0.09,-8.3,-8.0,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
f5922ca5,/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,Huddersfield,31,38.0,21,400,116,29.0,10.53,3.05,0.05,0.17,19.1,15,1,1,28.8,28.0,0.07,-7.8,-8.0,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,Leicester City,25,38.0,48,508,173,34.1,13.37,4.55,0.08,0.25,18.6,19,5,7,52.4,47.3,0.10,-4.4,-4.3,9,2018-2019,b9ff9fae-ff36-4ddc-8633-12d8d32537f9
