team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,Arsenal,25,38.0,19094,22558,84.6,309533,102210,9719,10643,91.3,7809,8765,89.1,1178,2162,54.5,62,55.3,57.8,+6.7,513,1546,548,68,2106,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
8602292d,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,Aston Villa,31,38.0,16133,19363,83.3,281128,95293,7110,7878,90.3,7381,8273,89.2,1330,2368,56.2,55,48.6,42.5,+6.4,398,1160,363,67,1451,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
4ba7cbea,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,Bournemouth,30,38.0,11899,15920,74.7,220978,83235,4976,5868,84.8,5270,6214,84.8,1393,2964,47.0,39,40.5,33.7,-1.5,414,1074,352,88,1314,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
cd051869,/en/squads/cd051869/2023-2024/Brentford-Stats,Brentford,28,38.0,12551,16818,74.6,225971,88492,5616,6628,84.7,5236,6432,81.4,1382,2776,49.8,38,42.7,40.0,-4.7,332,965,333,106,1283,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
d07537b9,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,Brighton,30,38.0,21810,25029,87.1,341060,113686,11574,12473,92.8,8261,9125,90.5,1296,2164,59.9,36,41.6,43.7,-5.6,429,1484,384,81,1780,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
943e8050,/en/squads/943e8050/2023-2024/Burnley-Stats,Burnley,31,38.0,13937,17959,77.6,246047,83556,6311,7267,86.8,6017,7042,85.4,1324,2755,48.1,30,29.7,26.6,+0.3,326,976,216,54,1181,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
cff3d9bb,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,Chelsea,32,38.0,20039,23364,85.8,328448,109853,10006,10877,92.0,8176,9060,90.2,1365,2328,58.6,51,51.4,43.1,-0.4,419,1351,352,51,1615,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
47c64c55,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,Crystal Palace,26,38.0,12915,16754,77.1,225542,84922,6040,6920,87.3,5338,6287,84.9,1204,2608,46.2,43,38.7,31.5,+4.3,353,995,273,60,1176,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
d3fd31cc,/en/squads/d3fd31cc/2023-2024/Everton-Stats,Everton,26,38.0,11349,15514,73.2,208537,88374,5198,6091,85.3,4386,5405,81.1,1469,3057,48.1,17,38.1,31.8,-21.1,339,958,284,77,1129,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
fd962109,/en/squads/fd962109/2023-2024/Fulham-Stats,Fulham,25,38.0,16311,20237,80.6,290238,100538,7028,7907,88.9,7277,8347,87.2,1586,2853,55.6,40,37.6,33.6,+2.4,379,1117,355,94,1467,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
822bd0ba,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,Liverpool,30,38.0,20376,24379,83.6,346550,118702,9656,10641,90.7,8627,9763,88.4,1637,2814,58.2,60,63.7,55.6,-3.7,598,1666,506,80,2110,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
e297cd13,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,Luton Town,28,38.0,11048,15099,73.2,201475,81352,4969,5784,85.9,4443,5431,81.8,1289,2879,44.8,33,29.5,27.5,+3.5,315,835,250,90,1113,9,2023-2024,e875dbb0-de66-4122-ac12-2340386ecb57
