team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
18bb7c10,/en/squads/18bb7c10/2019-2020/Arsenal-Stats,vs Arsenal,29,38.0,656,388,317,242,97,286,697,41.0,411,354,100,254,425,1081,722,19,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
8602292d,/en/squads/8602292d/2019-2020/Aston-Villa-Stats,vs Aston Villa,28,38.0,530,315,248,206,76,217,569,38.1,352,353,115,238,346,876,785,14,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
4ba7cbea,/en/squads/4ba7cbea/2019-2020/Bournemouth-Stats,vs Bournemouth,27,38.0,661,389,299,265,97,277,602,46.0,325,443,117,326,402,1063,824,15,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
d07537b9,/en/squads/d07537b9/2019-2020/Brighton-and-Hove-Albion-Stats,vs Brighton,25,38.0,648,385,329,250,69,249,584,42.6,335,426,126,300,428,1076,748,16,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
943e8050,/en/squads/943e8050/2019-2020/Burnley-Stats,vs Burnley,22,38.0,499,319,235,219,45,208,454,45.8,246,285,91,194,293,792,841,20,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
cff3d9bb,/en/squads/cff3d9bb/2019-2020/Chelsea-Stats,vs Chelsea,27,38.0,672,381,325,269,78,258,718,35.9,460,471,179,292,434,1106,950,20,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
47c64c55,/en/squads/47c64c55/2019-2020/Crystal-Palace-Stats,vs Crystal Palace,25,38.0,745,425,383,287,75,266,698,38.1,432,370,100,270,449,1194,712,14,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
d3fd31cc,/en/squads/d3fd31cc/2019-2020/Everton-Stats,vs Everton,24,38.0,580,358,273,238,69,235,609,38.6,374,415,127,288,383,963,846,13,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
a2d435b3,/en/squads/a2d435b3/2019-2020/Leicester-City-Stats,vs Leicester City,24,38.0,639,402,299,255,85,311,688,45.2,377,416,137,279,432,1071,836,17,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
822bd0ba,/en/squads/822bd0ba/2019-2020/Liverpool-Stats,vs Liverpool,24,38.0,577,346,345,190,42,271,658,41.2,387,437,159,278,456,1033,1147,33,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
b8fd03ef,/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats,vs Manchester City,24,38.0,575,337,360,173,42,234,721,32.5,487,468,220,248,477,1052,1000,24,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
19538871,/en/squads/19538871/2019-2020/Manchester-United-Stats,vs Manchester Utd,29,38.0,697,385,348,272,77,301,747,40.3,446,444,124,320,485,1182,721,21,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
b2b47a98,/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats,vs Newcastle Utd,28,38.0,562,334,248,239,75,274,674,40.7,400,365,114,251,341,903,616,7,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
1c781004,/en/squads/1c781004/2019-2020/Norwich-City-Stats,vs Norwich City,30,38.0,684,400,291,275,118,278,705,39.4,427,444,120,324,430,1114,602,13,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
1df6b87e,/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats,vs Sheffield Utd,26,38.0,481,296,277,167,37,188,534,35.2,346,334,90,244,351,832,903,15,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
33c895d4,/en/squads/33c895d4/2019-2020/Southampton-Stats,vs Southampton,25,38.0,619,362,337,232,50,257,680,37.8,423,407,130,277,428,1047,824,22,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
361ca564,/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats,vs Tottenham,29,38.0,734,410,318,326,90,297,746,39.8,449,409,121,288,450,1184,777,17,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
2abfe087,/en/squads/2abfe087/2019-2020/Watford-Stats,vs Watford,26,38.0,603,351,319,210,74,254,575,44.2,321,363,124,239,386,989,818,25,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
7c21e445,/en/squads/7c21e445/2019-2020/West-Ham-United-Stats,vs West Ham,29,38.0,586,333,299,221,66,264,661,39.9,397,369,92,277,392,978,715,10,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
8cec06e1,/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,646,381,292,283,71,308,817,37.7,509,390,135,255,380,1026,817,19,9,2019-2020,0c6375d9-e7b8-47c3-832a-1c79352e47f4
