team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,vs Ajax,30,33.4,34.0,16238,3179,7556,5985,2885,451,16238,487,247,50.7,240,49.3,7444,39497,18746,344,259,115,628,311,7958,676,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,43.9,34.0,19636,2579,7375,8666,3811,531,19636,567,307,54.1,260,45.9,10027,52950,25488,420,319,83,604,301,11597,981,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,vs Cambuur,27,51.5,34.0,20255,1812,5639,9025,5806,1019,20253,605,347,57.4,258,42.6,11274,63462,33490,725,543,188,629,303,12495,1534,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,vs Feyenoord,31,41.2,34.0,18401,3027,7771,7361,3445,516,18397,571,275,48.2,296,51.8,9335,49823,23834,439,347,110,607,298,10229,934,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,vs Fortuna Sittard,29,56.8,34.0,21877,1950,6226,9980,5878,1017,21875,601,338,56.2,262,43.6,12201,64710,33804,687,486,195,632,272,13771,1577,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,26,52.9,34.0,21617,1996,6247,9808,5773,898,21613,579,311,53.7,267,46.1,11744,64086,32305,698,500,156,627,250,13199,1463,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,vs Groningen,28,50.9,34.0,19624,2189,6254,8547,5022,699,19622,616,356,57.8,260,42.2,10116,52368,26143,520,421,128,614,322,11840,1217,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,vs Heerenveen,32,52.5,34.0,21505,2104,6183,9779,5793,849,21497,553,289,52.3,264,47.7,11981,66488,33491,670,485,143,669,341,13599,1577,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,vs Heracles Almelo,31,53.2,34.0,22054,2150,6979,10211,5055,791,22049,557,305,54.8,252,45.2,12821,60323,27982,476,398,151,688,356,13970,1391,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,vs NEC Nijmegen,25,52.6,34.0,22346,1840,5665,10538,6349,905,22342,635,355,55.9,280,44.1,12882,67752,34726,677,506,167,623,316,14146,1652,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,vs PSV Eindhoven,30,42.1,34.0,19862,2862,8006,8402,3670,507,19860,640,340,53.1,299,46.7,10208,51837,24685,427,283,101,632,321,11445,1021,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,56.7,34.0,23039,2034,6868,10528,5860,866,23031,554,306,55.2,247,44.6,13060,70343,36343,650,442,150,631,289,14759,1597,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,vs Sparta R'dam,32,58.3,34.0,23276,2006,7071,10736,5663,793,23270,677,370,54.7,306,45.2,13245,72461,38504,730,481,138,666,295,14944,1522,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,vs Twente,28,48.7,34.0,20121,2311,6863,8715,4744,643,20120,659,370,56.1,289,43.9,10362,55126,27443,531,374,117,686,315,11633,1205,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,vs Utrecht,36,52.0,34.0,21552,2738,8197,9085,4493,744,21548,600,305,50.8,295,49.2,11482,61771,31154,584,392,159,624,318,12958,1240,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,vs Vitesse,29,47.8,34.0,19642,2324,6668,9022,4161,667,19636,614,345,56.2,269,43.8,10054,51189,24741,514,359,139,612,328,10992,1117,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,vs Willem II,33,55.0,34.0,22474,2190,7272,10290,5107,781,22471,570,327,57.4,243,42.6,12496,64133,32741,576,433,144,649,322,14223,1464,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,vs Zwolle,32,49.5,34.0,20360,2218,6858,8853,4871,832,20356,578,333,57.6,245,42.4,10442,54700,26508,509,367,175,650,377,11583,1322,23,2021-2022,2e4ce64e-451a-41ca-ae08-7510b66b38cf
