team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,vs Ajax,30,25.0,33.4,34,374,"3,060",34.0,19,15,34,19,0,0,54,0,28.8,28.8,22.7,51.5,344,690,0.56,0.44,1.00,0.56,1.00,0.85,0.67,1.52,0.85,1.52,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,25.3,43.9,34,374,"3,060",34.0,44,33,77,44,0,0,43,3,42.0,42.0,29.4,71.4,420,993,1.29,0.97,2.26,1.29,2.26,1.23,0.87,2.10,1.23,2.10,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,vs Cambuur,27,25.3,51.5,34,374,"3,060",34.0,69,56,125,68,1,2,51,2,66.2,64.6,51.2,115.8,725,1556,2.03,1.65,3.68,2.00,3.65,1.95,1.51,3.45,1.90,3.41,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,vs Feyenoord,31,25.3,41.2,34,374,"3,060",34.0,33,23,56,29,4,4,59,5,34.3,31.1,24.4,55.5,439,945,0.97,0.68,1.65,0.85,1.53,1.01,0.72,1.73,0.92,1.63,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,vs Fortuna Sittard,29,25.3,56.8,34,374,"3,060",34.0,66,54,120,65,1,2,40,0,67.7,66.1,52.3,118.4,687,1593,1.94,1.59,3.53,1.91,3.50,1.99,1.54,3.53,1.94,3.48,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,26,25.1,52.9,34,374,"3,060",34.0,50,34,84,46,4,4,52,1,59.2,56.1,42.5,98.6,698,1475,1.47,1.00,2.47,1.35,2.35,1.74,1.25,2.99,1.65,2.90,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,vs Groningen,28,25.3,50.9,34,374,"3,060",34.0,53,38,91,51,2,2,56,5,46.7,45.2,33.4,78.6,520,1225,1.56,1.12,2.68,1.50,2.62,1.37,0.98,2.35,1.33,2.31,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,vs Heerenveen,32,25.2,52.5,34,374,"3,060",34.0,49,35,84,42,7,8,44,3,51.4,45.0,36.7,81.7,670,1593,1.44,1.03,2.47,1.24,2.26,1.51,1.08,2.59,1.32,2.40,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,vs Heracles Almelo,31,25.3,53.2,34,374,"3,060",34.0,47,37,84,45,2,5,40,3,48.6,44.7,34.2,78.8,476,1405,1.38,1.09,2.47,1.32,2.41,1.43,1.01,2.43,1.31,2.32,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,vs NEC Nijmegen,25,25.1,52.6,34,374,"3,060",34.0,51,35,86,48,3,4,59,5,56.6,53.4,41.9,95.3,677,1671,1.50,1.03,2.53,1.41,2.44,1.66,1.23,2.90,1.57,2.80,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,vs PSV Eindhoven,30,25.0,42.1,34,374,"3,060",34.0,40,29,69,38,2,2,53,3,38.1,36.6,28.6,65.2,427,1027,1.18,0.85,2.03,1.12,1.97,1.12,0.84,1.96,1.08,1.92,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,25.2,56.7,34,374,"3,060",34.0,51,34,85,45,6,8,43,0,66.0,59.7,44.3,104.0,650,1613,1.50,1.00,2.50,1.32,2.32,1.94,1.30,3.24,1.76,3.06,23,2021-2022,e7d2aa7b-7c0e-43ba-8181-84f630cf07fe
