team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,vs Ajax,30,25.0,34,"3,060",90,100,34.0,374,82,244,131,21,228,0.41,19,98,-79,-2.32,28.8,94.3,-65.5,-1.93,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,25.3,34,"3,060",90,100,34.0,374,84,233,138,22,216,1.00,44,64,-20,-0.59,42.0,57.7,-15.8,-0.46,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,vs Cambuur,27,25.3,34,"3,060",90,100,34.0,374,82,240,132,20,219,1.68,70,53,+17,+0.50,66.2,40.8,+25.4,+0.75,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,vs Feyenoord,31,25.3,34,"3,060",90,100,34.0,374,83,225,146,20,225,0.76,34,76,-42,-1.24,34.3,72.4,-38.1,-1.12,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,vs Fortuna Sittard,29,25.3,34,"3,060",90,100,34.0,374,83,239,136,19,224,1.82,67,36,+31,+0.91,67.7,35.5,+32.2,+0.95,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,26,25.1,34,"3,060",90,100,34.0,374,83,239,136,21,211,1.76,51,37,+14,+0.41,59.2,36.4,+22.7,+0.67,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,vs Groningen,28,25.3,34,"3,060",90,100,34.0,374,81,233,136,18,225,1.68,55,41,+14,+0.41,46.7,39.1,+7.6,+0.22,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,vs Heerenveen,32,25.2,34,"3,060",90,100,34.0,374,83,233,140,20,213,1.56,50,37,+13,+0.38,51.4,44.7,+6.7,+0.20,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,vs Heracles Almelo,31,25.3,34,"3,060",90,100,34.0,374,83,231,141,22,214,1.79,49,33,+16,+0.47,48.6,41.5,+7.1,+0.21,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,vs NEC Nijmegen,25,25.1,34,"3,060",90,100,34.0,374,84,226,144,21,211,1.65,52,38,+14,+0.41,56.6,43.8,+12.7,+0.37,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,vs PSV Eindhoven,30,25.0,34,"3,060",90,100,34.0,374,81,226,145,21,206,0.53,42,86,-44,-1.29,38.1,74.8,-36.7,-1.08,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,25.2,34,"3,060",90,100,34.0,374,82,238,137,22,222,1.56,51,40,+11,+0.32,66.0,38.3,+27.7,+0.82,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,vs Sparta R'dam,32,25.0,34,"3,060",90,100,34.0,374,81,247,128,19,231,1.65,48,30,+18,+0.53,49.7,33.3,+16.4,+0.48,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,vs Twente,28,25.2,34,"3,060",90,100,34.0,374,83,226,143,22,209,0.76,37,55,-18,-0.53,40.0,53.7,-13.8,-0.40,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,vs Utrecht,36,25.2,34,"3,060",90,100,34.0,374,82,236,138,17,223,1.29,46,51,-5,-0.15,43.9,61.6,-17.6,-0.52,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,vs Vitesse,29,25.2,34,"3,060",90,100,34.0,374,81,235,136,20,215,1.32,51,42,+9,+0.26,48.4,48.8,-0.4,-0.01,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,vs Willem II,33,25.2,34,"3,060",90,100,34.0,374,83,240,133,19,226,1.85,57,32,+25,+0.74,53.9,35.3,+18.6,+0.55,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,vs Zwolle,32,25.2,34,"3,060",90,100,34.0,374,82,245,129,21,234,2.03,52,26,+26,+0.76,50.6,39.9,+10.7,+0.31,23,2021-2022,94a46ab2-c3b3-4fa0-b97a-7fd8adcc495c
