team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,34,26.0,22,237,82,34.6,9.12,3.15,0.08,0.23,18.7,12,3,5,29.7,25.7,0.11,-7.7,-6.7,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,29,25.0,67,546,201,36.8,21.84,8.04,0.12,0.32,16.7,16,3,3,74.2,72.0,0.14,-7.2,-8.0,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,24,25.0,54,374,142,38.0,14.96,5.68,0.12,0.32,18.2,11,9,10,55.0,47.3,0.13,-1.0,-2.3,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,29,26.0,31,322,98,30.4,12.38,3.77,0.09,0.29,19.7,20,3,3,36.6,34.3,0.11,-5.6,-6.3,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,30,25.0,49,362,140,38.7,14.48,5.60,0.11,0.29,18.5,19,9,9,50.2,43.1,0.12,-1.2,-3.1,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,27,26.0,27,289,102,35.3,11.12,3.92,0.08,0.24,19.3,19,3,4,30.0,27.0,0.10,-3.0,-3.0,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,25,26.0,27,320,93,29.1,12.31,3.58,0.07,0.25,19.4,18,4,6,34.0,29.2,0.09,-7.0,-6.2,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,24,26.0,40,431,146,33.9,16.58,5.62,0.09,0.25,19.8,26,3,6,40.8,36.0,0.08,-0.8,+1.0,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,23,26.0,39,345,121,35.1,13.27,4.65,0.11,0.31,18.4,15,1,2,39.3,37.7,0.11,-0.3,+0.3,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,29,26.0,52,415,154,37.1,15.96,5.92,0.11,0.30,17.8,10,6,6,48.7,44.0,0.11,+3.3,+2.0,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,28,26.0,27,317,95,30.0,12.19,3.65,0.08,0.26,19.2,15,2,2,28.9,27.3,0.09,-1.9,-2.3,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,23,26.0,40,348,111,31.9,13.38,4.27,0.11,0.34,18.1,11,2,4,37.5,34.3,0.10,+2.5,+3.7,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,25,26.0,34,252,88,34.9,9.69,3.38,0.12,0.33,17.7,12,5,6,33.3,29.0,0.12,+0.7,0.0,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,30,25.0,48,357,111,31.1,14.28,4.44,0.11,0.37,18.3,14,7,7,43.2,37.8,0.11,+4.8,+3.2,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,25,26.0,45,411,135,32.8,15.81,5.19,0.10,0.30,18.5,27,4,5,41.5,37.6,0.09,+3.5,+3.4,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,25,26.0,24,255,75,29.4,9.81,2.88,0.08,0.27,17.8,12,4,5,32.6,28.6,0.11,-8.6,-8.6,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,24,26.0,36,291,103,35.4,11.19,3.96,0.11,0.32,17.8,17,3,5,38.4,34.3,0.12,-2.4,-1.3,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,30,26.0,37,326,121,37.1,12.54,4.65,0.10,0.28,18.5,18,3,3,34.3,32.4,0.10,+2.7,+1.6,23,2019-2020,2943870d-4dc2-44f1-b45a-38a8538f8d8c
