team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2024-2025/Ajax-Stats,Ajax,37,34.0,17383,20552,84.6,294666,100137,8076,8827,91.5,7590,8482,89.5,1297,2287,56.7,46,45.4,57.7,+0.6,348,1346,415,63,1687,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/2b41acb5/Almere-City-Stats,Almere City,33,34.0,9862,13528,72.9,187519,73254,4118,4898,84.1,4183,5141,81.4,1317,2744,48.0,18,26.3,31.9,-8.3,313,953,268,98,1120,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
3986b791,/en/squads/3986b791/2024-2025/AZ-Alkmaar-Stats,AZ Alkmaar,30,34.0,14381,17749,81.0,258299,86242,6105,6957,87.8,6568,7442,88.3,1362,2479,54.9,43,44.4,46.5,-1.4,393,1272,355,68,1481,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/fb4ca611/Feyenoord-Stats,Feyenoord,40,34.0,15171,18307,82.9,278358,91767,5939,6682,88.9,7599,8517,89.2,1400,2412,58.0,52,46.3,50.5,+5.7,426,1402,318,63,1603,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/bd08295c/Fortuna-Sittard-Stats,Fortuna Sittard,30,34.0,10186,13653,74.6,190753,69427,4238,4915,86.2,4454,5393,82.6,1224,2638,46.4,25,27.9,30.0,-2.9,250,784,204,89,945,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/e33d6108/Go-Ahead-Eagles-Stats,Go Ahead Eag,28,34.0,13562,16936,80.1,246120,89637,5772,6538,88.3,6126,7024,87.2,1384,2619,52.8,45,43.8,44.6,+1.2,363,1088,346,64,1271,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/bec05adb/Groningen-Stats,Groningen,29,34.0,11685,15369,76.0,216679,81785,4762,5645,84.4,5369,6347,84.6,1250,2586,48.3,25,26.3,29.3,-1.3,270,1010,222,51,1160,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/193ff7aa/Heerenveen-Stats,Heerenveen,30,34.0,14138,17581,80.4,246667,87890,6400,7220,88.6,6150,7116,86.4,1263,2377,53.1,27,29.4,33.3,-2.4,330,1126,295,74,1404,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/c882b88e/Heracles-Almelo-Stats,Heracles Almelo,24,34.0,10636,13958,76.2,209638,79261,4081,4762,85.7,4886,5717,85.5,1439,2735,52.6,29,29.4,29.6,-0.4,278,949,197,66,1040,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
squads,/en/squads/8ed04be8/NAC-Breda-Stats,NAC Breda,30,34.0,11082,14526,76.3,208137,78869,4466,5222,85.5,4964,5873,84.5,1376,2628,52.4,22,27.9,29.4,-5.9,286,859,197,70,1044,23,2024-2025,304ea9ce-e33f-4495-8295-9a6ecd1724ba
