team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,34.0,712,20.94,467,87,47,50,46,15,106,3.12,73,5,8,7,9,4,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,34.0,1224,36.00,889,96,71,84,66,18,192,5.65,133,8,16,15,19,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,34.0,954,28.06,734,61,65,50,35,9,104,3.06,75,6,7,8,5,3,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,34.0,654,19.24,450,64,43,32,55,10,57,1.68,39,3,6,3,6,0,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,34.0,771,22.68,570,61,46,45,39,10,65,1.91,47,3,2,8,4,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,34.0,635,18.68,437,62,58,25,44,9,74,2.18,51,8,5,8,2,0,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,34.0,1099,32.32,826,87,63,73,37,13,128,3.76,91,5,9,13,7,3,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,764,22.47,531,75,54,44,47,13,82,2.41,49,10,9,4,9,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,34.0,724,21.29,508,68,53,37,46,12,60,1.76,44,4,5,3,4,0,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,34.0,724,21.29,506,63,65,40,39,11,115,3.38,69,11,13,7,12,3,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,Heracles Almelo,25,34.0,745,21.91,497,64,62,57,54,11,95,2.79,56,6,10,13,10,0,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,NAC Breda,34,34.0,655,19.26,453,73,41,43,37,8,55,1.62,34,8,4,3,6,0,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,PSV Eindhoven,26,34.0,1091,32.09,752,115,85,72,53,14,169,4.97,106,10,22,18,11,2,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,Utrecht,27,34.0,837,24.62,594,88,34,57,50,14,100,2.94,60,14,6,9,10,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,Vitesse,26,34.0,931,27.38,644,103,48,54,67,15,117,3.44,78,8,5,15,7,4,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,VVV-Venlo,24,34.0,710,20.88,478,85,37,53,46,11,79,2.32,51,5,7,8,7,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,Willem II,28,34.0,642,18.88,465,52,45,32,32,16,100,2.94,66,6,5,9,9,5,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,Zwolle,26,34.0,853,25.09,617,71,58,43,45,19,76,2.24,52,5,4,8,6,1,23,2018-2019,dd908d25-80d6-4f29-88d4-56bcae1a385a
