team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,34.0,12669,16575,76.4,234876,92399,5269,6133,85.9,5338,6485,82.3,1586,2921,54.3,41,45.2,44.1,-4.2,391,1109,321,76,1487,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,34.0,8733,12306,71.0,164737,75025,3910,4724,82.8,3206,4129,77.6,1289,2577,50.0,24,28.0,23.2,-4.0,271,643,159,41,808,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,34.0,11046,14727,75.0,212628,84900,4545,5341,85.1,4628,5583,82.9,1551,2936,52.8,30,34.1,29.9,-4.1,281,789,176,52,1037,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,34.0,12657,16590,76.3,236042,92851,5412,6346,85.3,5004,6059,82.6,1770,3104,57.0,51,52.2,44.7,-1.2,432,1050,291,73,1361,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,34.0,13409,17279,77.6,249794,93338,5553,6493,85.5,5627,6710,83.9,1771,2999,59.1,44,42.3,43.1,+1.7,349,1157,288,85,1512,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,34.0,13636,17564,77.6,253341,93584,5735,6643,86.3,5702,6764,84.3,1764,3165,55.7,57,49.1,53.9,+7.9,463,1234,374,89,1703,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,34.0,10574,14105,75.0,193016,79104,4694,5499,85.4,4232,5177,81.7,1297,2567,50.5,22,32.9,28.9,-10.9,304,875,231,50,1187,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,12841,16655,77.1,240254,95869,5475,6382,85.8,5143,6178,83.2,1761,2965,59.4,54,49.0,43.7,+5.0,410,1071,331,84,1543,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,34.0,12802,17272,74.1,237363,91297,5420,6407,84.6,5174,6379,81.1,1699,3260,52.1,27,34.0,33.4,-7.0,293,1000,264,67,1376,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,34.0,12287,16402,74.9,224290,85909,5286,6197,85.3,5089,6217,81.9,1504,3040,49.5,51,46.6,38.3,+4.4,389,957,282,69,1415,23,2018-2019,e40ced0a-fb70-4a1b-a2f8-57a3850a6f69
