team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,34,24.7,26,"2,340",90,100,26.0,,,,,,178,2.00,54,25,+29,+1.12,54.4,29.7,+24.7,+0.95,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,29,24.8,25,"2,250",90,100,25.0,,,,,,173,0.68,23,68,-45,-1.80,28.4,74.2,-45.8,-1.83,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,24.8,25,"2,250",90,100,25.0,,,,,,181,0.68,17,54,-37,-1.48,24.6,55.0,-30.4,-1.22,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,29,24.6,26,"2,340",90,100,26.0,,,,,,181,1.58,45,32,+13,+0.50,53.4,36.6,+16.8,+0.65,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,30,24.6,25,"2,250",90,100,25.0,,,,,,172,0.68,35,50,-15,-0.60,31.0,50.2,-19.1,-0.77,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,27,25.2,26,"2,340",90,100,26.0,,,,,,175,1.69,52,29,+23,+0.88,51.3,30.0,+21.3,+0.82,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,25,24.9,26,"2,340",90,100,26.0,,,,,,171,1.46,26,27,-1,-0.04,32.7,34.0,-1.3,-0.05,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,24,24.9,26,"2,340",90,100,26.0,,,,,,185,1.38,41,41,0,0.00,38.9,40.8,-2.0,-0.08,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,23,24.9,26,"2,340",90,100,26.0,,,,,,179,1.38,34,40,-6,-0.23,39.2,39.3,0.0,0.00,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,29,24.9,26,"2,340",90,100,26.0,,,,,,179,0.85,28,54,-26,-1.00,31.6,48.7,-17.1,-0.66,23,2019-2020,620d94e3-bdc5-4bd3-a690-d305b9b98fe6
