rank,team_id,team_url,team,logo_url,home_games,home_wins,home_ties,home_losses,home_goals_for,home_goals_against,home_goal_diff,home_points,home_points_avg,home_xg_for,home_xg_against,home_xg_diff,home_xg_diff_per90,away_games,away_wins,away_ties,away_losses,away_goals_for,away_goals_against,away_goal_diff,away_points,away_points_avg,away_xg_for,away_xg_against,away_xg_diff,away_xg_diff_per90,competition_id,season_id,id
1,e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,PSV Eindhoven,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.e334d850.png,17,16,1,0,54,11,+43,49,2.88,54.5,14.2,+40.3,+2.37,17,13,3,1,57,10,+47,42,2.47,44.4,14.0,+30.4,+1.79,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
2,fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,Feyenoord,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.fb4ca611.png,17,13,3,1,51,10,+41,42,2.47,49.4,10.2,+39.2,+2.31,17,13,3,1,41,16,+25,42,2.47,43.7,16.0,+27.7,+1.63,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
3,a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,Twente,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.a1f721d3.png,17,14,1,2,40,17,+23,43,2.53,32.6,14.8,+17.8,+1.05,17,7,5,5,29,19,+10,26,1.53,25.4,21.9,+3.5,+0.20,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
4,3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,AZ Alkmaar,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.3986b791.png,17,11,3,3,41,18,+23,36,2.12,31.6,17.0,+14.6,+0.86,17,8,5,4,29,21,+8,29,1.71,24.9,22.7,+2.2,+0.13,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
5,19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,Ajax,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.19c3f8c4.png,17,9,6,2,39,21,+18,33,1.94,33.4,20.6,+12.8,+0.76,17,6,5,6,35,40,-5,23,1.35,31.7,32.0,-0.3,-0.02,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
6,fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,NEC Nijmegen,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.fc629994.png,17,8,4,5,35,25,+10,28,1.65,26.2,25.6,+0.6,+0.03,17,6,7,4,33,26,+7,25,1.47,21.8,34.4,-12.6,-0.74,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
7,2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,Utrecht,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.2a428619.png,17,8,5,4,29,23,+6,29,1.71,25.9,22.7,+3.2,+0.19,17,5,6,6,20,24,-4,21,1.24,20.4,25.3,-4.9,-0.29,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
8,146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,Sparta R'dam,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.146a68ce.png,17,6,5,6,25,25,0,23,1.35,26.4,23.4,+3.0,+0.18,17,8,2,7,26,23,+3,26,1.53,19.8,29.1,-9.3,-0.55,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
9,e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,Go Ahead Eag,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.e33d6108.png,17,7,4,6,31,23,+8,25,1.47,29.8,25.7,+4.0,+0.24,17,5,6,6,16,23,-7,21,1.24,19.7,29.9,-10.1,-0.60,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
10,bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,Fortuna Sittard,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.bd08295c.png,17,7,6,4,27,20,+7,27,1.59,29.1,17.0,+12.0,+0.71,17,2,5,10,10,36,-26,11,0.65,15.6,26.3,-10.7,-0.63,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
11,193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,Heerenveen,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.193ff7aa.png,17,6,3,8,30,36,-6,21,1.24,27.4,23.9,+3.5,+0.21,17,4,4,9,23,34,-11,16,0.94,19.6,29.6,-10.0,-0.59,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
12,e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,Zwolle,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.e3db180b.png,17,5,3,9,19,31,-12,18,1.06,25.2,24.0,+1.2,+0.07,17,4,6,7,26,36,-10,18,1.06,17.9,38.5,-20.6,-1.21,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
13,2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,Almere City,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.2b41acb5.png,17,3,7,7,18,30,-12,16,0.94,18.5,26.8,-8.3,-0.49,17,4,6,7,15,29,-14,18,1.06,16.2,29.0,-12.8,-0.75,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
14,c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,Heracles Almelo,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.c882b88e.png,17,6,4,7,25,35,-10,22,1.29,23.2,31.0,-7.7,-0.45,17,3,2,12,16,39,-23,11,0.65,18.5,37.2,-18.7,-1.10,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
15,bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,RKC Waalwijk,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.bb14adb3.png,17,4,6,7,20,25,-5,18,1.06,22.2,23.2,-1.0,-0.06,17,3,2,12,18,31,-13,11,0.65,22.3,34.4,-12.1,-0.71,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
16,740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,Excelsior,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.740cb7d4.png,19,6,7,6,37,29,+8,25,1.32,28.7,23.2,+5.4,+0.32,19,3,4,12,28,53,-25,13,0.68,17.1,34.9,-17.8,-1.05,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
17,8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,Volendam,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.8783f4ee.png,17,3,2,12,16,44,-28,11,0.65,22.2,34.5,-12.3,-0.72,17,1,5,11,18,44,-26,8,0.47,14.4,40.1,-25.7,-1.51,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
18,209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,Vitesse,https://cdn.ssref.net/req/202507141/tlogo/fb/mini.209d7fa2.png,17,2,6,9,15,30,-15,12,0.71,22.4,30.6,-8.2,-0.48,17,4,0,13,15,44,-29,12,0.71,15.3,33.6,-18.2,-1.07,23,2023-2024,05484a6b-6908-467d-b268-cdceb4639550
