team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,25.0,34,"3,060",90,100,34.0,374,85,,95,18,218,1.41,63,58,+5,+0.15,66.9,46.9,+20.0,+0.59,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,25.1,34,"3,060",90,100,34.0,374,84,,94,20,232,0.41,32,119,-87,-2.56,35.5,94.3,-58.8,-1.73,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,25.0,34,"3,060",90,100,34.0,374,86,,95,20,218,1.09,43,64,-21,-0.62,45.2,63.8,-18.6,-0.55,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,25.0,34,"3,060",90,100,34.0,374,84,,89,21,235,2.00,75,38,+37,+1.09,68.2,39.0,+29.2,+0.86,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,24.9,34,"3,060",90,100,34.0,374,85,,92,24,231,1.65,72,41,+31,+0.91,61.3,42.9,+18.5,+0.54,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,24.9,34,"3,060",90,100,34.0,374,85,,94,21,233,1.85,79,46,+33,+0.97,68.2,39.6,+28.6,+0.84,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,24.9,34,"3,060",90,100,34.0,374,85,,93,22,228,0.94,41,75,-34,-1.00,43.7,70.3,-26.6,-0.78,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,24.9,34,"3,060",90,100,34.0,374,84,,97,21,227,1.79,80,50,+30,+0.88,67.9,44.3,+23.6,+0.69,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,25.2,34,"3,060",90,100,34.0,374,85,,89,18,228,1.50,41,39,+2,+0.06,44.8,43.1,+1.7,+0.05,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,25.2,34,"3,060",90,100,34.0,374,85,,95,19,228,1.47,73,64,+9,+0.26,64.3,51.4,+12.9,+0.38,23,2018-2019,0198e067-68e4-4f26-a576-2f22dedf61a4
