team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2023-2024/Ajax-Stats,Ajax,35,34.0,533,316,236,216,81,271,526,51.5,255,375,101,274,293,826,542,11,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
2b41acb5,/en/squads/2b41acb5/2023-2024/Almere-City-Stats,Almere City,29,34.0,623,378,299,236,88,294,602,48.8,308,418,116,302,328,951,752,6,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
3986b791,/en/squads/3986b791/2023-2024/AZ-Alkmaar-Stats,AZ Alkmaar,33,34.0,553,333,225,244,84,279,532,52.4,253,375,110,265,269,822,549,6,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
740cb7d4,/en/squads/740cb7d4/2023-2024/Excelsior-Stats,Excelsior,27,34.0,602,373,345,195,62,283,567,49.9,284,418,124,294,351,953,819,12,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
fb4ca611,/en/squads/fb4ca611/2023-2024/Feyenoord-Stats,Feyenoord,25,34.0,580,344,237,238,105,262,502,52.2,240,352,77,275,255,835,467,8,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
bd08295c,/en/squads/bd08295c/2023-2024/Fortuna-Sittard-Stats,Fortuna Sittard,32,34.0,627,379,323,225,79,321,626,51.3,305,408,106,302,334,961,619,4,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
e33d6108,/en/squads/e33d6108/2023-2024/Go-Ahead-Eagles-Stats,Go Ahead Eag,23,34.0,502,297,226,201,75,251,497,50.5,246,401,162,239,264,766,821,5,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
193ff7aa,/en/squads/193ff7aa/2023-2024/Heerenveen-Stats,Heerenveen,26,34.0,505,305,257,186,62,259,522,49.6,263,365,109,256,288,793,670,16,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
c882b88e,/en/squads/c882b88e/2023-2024/Heracles-Almelo-Stats,Heracles Almelo,27,34.0,598,379,347,187,64,295,597,49.4,302,420,161,259,256,854,764,12,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
fc629994,/en/squads/fc629994/2023-2024/NEC-Nijmegen-Stats,NEC Nijmegen,28,34.0,624,376,355,203,66,307,646,47.5,339,450,158,292,268,892,814,13,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
e334d850,/en/squads/e334d850/2023-2024/PSV-Eindhoven-Stats,PSV Eindhoven,29,34.0,547,341,233,219,95,261,492,53.0,231,359,86,273,285,832,477,13,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
bb14adb3,/en/squads/bb14adb3/2023-2024/RKC-Waalwijk-Stats,RKC Waalwijk,26,34.0,621,357,345,195,81,308,594,51.9,286,398,142,256,277,898,851,13,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
146a68ce,/en/squads/146a68ce/2023-2024/Sparta-Rotterdam-Stats,Sparta R'dam,26,34.0,532,339,282,198,52,275,545,50.5,270,400,156,244,258,790,848,16,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
a1f721d3,/en/squads/a1f721d3/2023-2024/Twente-Stats,Twente,26,34.0,541,323,229,221,91,294,625,47.0,331,361,65,296,269,810,517,9,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
2a428619,/en/squads/2a428619/2023-2024/Utrecht-Stats,Utrecht,35,34.0,573,359,275,228,70,287,577,49.7,290,362,101,261,246,819,726,9,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
209d7fa2,/en/squads/209d7fa2/2023-2024/Vitesse-Stats,Vitesse,31,34.0,527,321,275,182,70,238,517,46.0,279,386,124,262,302,829,636,11,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
8783f4ee,/en/squads/8783f4ee/2023-2024/Volendam-Stats,Volendam,37,34.0,613,367,358,195,60,322,665,48.4,343,410,148,262,299,912,862,11,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
e3db180b,/en/squads/e3db180b/2023-2024/Zwolle-Stats,Zwolle,29,34.0,558,351,318,182,58,314,614,51.1,300,358,118,240,312,870,849,10,23,2023-2024,22e977f9-cfd8-42ee-954f-ac4ff2ac9996
