team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,3,26,26,"2,340",26.0,54,2.08,152,101,67.8,4,7,15,7,26.9,5,5,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,2,25,25,"2,250",25.0,23,0.92,77,54,72.7,18,2,5,8,32.0,2,2,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,2,25,25,"2,246",25.0,17,0.68,80,64,81.3,18,2,5,17,68.0,3,2,0,1,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,1,26,26,"2,340",26.0,45,1.73,130,87,67.7,9,5,12,7,26.9,3,3,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,3,25,25,"2,250",25.0,35,1.40,107,72,70.1,14,8,3,6,24.0,5,3,2,0,40.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,1,26,26,"2,340",26.0,52,2.00,148,97,70.9,6,8,12,6,23.1,9,9,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,1,26,26,"2,340",26.0,26,1.00,88,60,73.9,10,5,11,9,34.6,6,3,2,1,40.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,2,26,26,"2,340",26.0,41,1.58,124,84,71.8,8,9,9,4,15.4,7,6,1,0,14.3,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,1,26,26,"2,340",26.0,34,1.31,120,84,74.2,10,6,10,7,26.9,5,3,2,0,40.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,3,26,26,"2,340",26.0,28,1.08,95,67,73.7,14,7,5,7,26.9,3,3,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,2,26,26,"2,340",26.0,60,2.31,147,88,61.9,4,3,19,4,15.4,5,4,0,1,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,2,26,26,"2,339",26.0,45,1.73,115,70,67.0,9,6,11,6,23.1,7,7,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,2,26,26,"2,336",26.0,46,1.77,154,109,70.1,7,6,13,5,19.2,2,0,1,1,100.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,2,25,25,"2,250",25.0,34,1.36,102,66,69.6,12,5,8,5,20.0,5,3,2,0,40.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,1,26,26,"2,340",26.0,35,1.35,122,86,77.9,12,5,9,8,30.8,9,8,1,0,11.1,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,1,26,26,"2,340",26.0,51,1.96,149,97,68.5,8,4,14,4,15.4,5,4,1,0,20.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,2,26,26,"2,340",26.0,34,1.31,126,93,76.2,13,5,8,7,26.9,4,4,0,0,0.0,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,2,26,26,"2,340",26.0,55,2.12,169,114,70.4,7,5,14,3,11.5,6,5,1,0,16.7,23,2019-2020,8378f569-8713-403b-8146-50f8405c5fcf
