team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,34.0,42,5,4,401,350,44,711,301,314,7,7,1,1735,592,630,48.4,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,34.0,61,3,2,417,317,32,414,449,422,2,13,10,1810,436,529,45.2,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,34.0,66,3,1,376,363,55,537,423,436,2,4,3,1878,422,360,54.0,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,34.0,47,5,4,370,430,71,549,351,367,5,2,3,1970,705,629,52.8,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,34.0,49,3,1,367,425,55,648,372,368,5,2,2,1943,604,494,55.0,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,34.0,39,1,1,378,311,44,827,370,414,4,3,2,1965,549,532,50.8,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,34.0,32,3,1,335,331,36,528,459,348,2,5,2,1813,465,531,46.7,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,52,2,0,433,350,84,743,366,343,9,5,1,2029,638,547,53.8,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,34.0,46,4,1,352,383,90,543,293,400,2,6,2,1992,707,817,46.4,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,34.0,46,4,1,351,390,62,640,343,369,5,7,0,1952,639,635,50.2,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,vs Heracles Almelo,25,34.0,49,3,1,409,395,34,625,383,452,11,6,1,1917,544,452,54.6,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,vs NAC Breda,34,34.0,38,3,1,336,369,56,742,332,360,5,3,0,1866,621,638,49.3,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,vs PSV Eindhoven,26,34.0,66,8,1,392,319,28,445,375,363,3,9,3,1731,589,823,41.7,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,vs Utrecht,27,34.0,54,1,0,427,344,45,550,401,426,5,7,2,1862,583,564,50.8,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,vs Vitesse,26,34.0,64,3,1,418,387,62,630,329,345,6,7,1,1755,658,593,52.6,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,vs VVV-Venlo,24,34.0,46,6,3,383,401,45,706,312,292,7,5,0,1882,653,744,46.7,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,vs Willem II,28,34.0,56,2,0,443,364,51,646,355,484,6,8,1,1935,602,546,52.4,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,vs Zwolle,26,34.0,57,8,0,362,396,62,582,324,382,6,4,1,1779,579,522,52.6,23,2018-2019,17004c9b-e68c-43c4-9e2c-748b588c1f2d
