team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,Ajax,4,34.0,19,0,0,1,0,22.3,0.30,+3.3,+0.10,159,342,46.5,1069,166,29.2,27.8,170,17.6,24.6,271,13,4.8,34,1.00,20.7,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,AZ Alkmaar,2,34.0,44,0,2,7,0,38.0,0.29,-6.0,-0.18,215,567,37.9,1122,191,38.3,35.5,244,56.1,44.9,398,29,7.3,60,1.76,19.6,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,Cambuur,2,34.0,70,1,0,12,1,56.2,0.27,-12.8,-0.38,278,665,41.8,1227,174,39.2,37.9,345,53.3,43.7,650,15,2.3,33,0.97,12.9,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,Feyenoord,2,34.0,34,4,1,1,1,36.9,0.31,+3.9,+0.11,142,415,34.2,919,171,34.1,35.4,193,52.8,44.3,354,21,5.9,36,1.06,15.5,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,Fortuna Sittard,2,34.0,67,1,1,8,1,65.2,0.32,-0.8,-0.02,258,638,40.4,942,111,48.1,37.7,311,59.5,43.8,573,15,2.6,32,0.94,13.0,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,Go Ahead Eag,2,34.0,51,4,0,8,1,51.2,0.27,+1.2,+0.04,249,655,38.0,1116,179,43.8,37.3,323,51.4,40.5,628,30,4.8,30,0.88,13.8,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,Groningen,1,34.0,55,2,1,8,2,44.1,0.26,-8.9,-0.26,260,756,34.4,1482,210,40.1,36.1,266,60.5,47.8,443,18,4.1,49,1.44,15.6,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,Heerenveen,2,34.0,50,7,0,9,1,43.2,0.24,-5.8,-0.17,216,603,35.8,999,159,43.6,35.1,331,50.5,41.7,505,12,2.4,31,0.91,13.8,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,Heracles Almelo,2,34.0,49,2,1,7,2,48.3,0.26,+1.3,+0.04,179,506,35.4,968,173,35.4,38.8,252,64.7,49.7,412,22,5.3,35,1.03,11.4,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,NEC Nijmegen,1,34.0,52,3,0,9,1,49.7,0.29,-1.3,-0.04,121,445,27.2,749,201,36.8,33.6,339,49.9,40.3,606,29,4.8,18,0.53,11.4,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,PSV Eindhoven,2,34.0,42,2,0,3,2,33.8,0.28,-6.2,-0.18,111,350,31.7,711,129,34.5,33.0,200,52.5,41.7,315,16,5.1,32,0.94,14.7,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,RKC Waalwijk,3,34.0,51,6,0,9,0,55.4,0.28,+4.4,+0.13,344,787,43.7,1135,226,50.7,52.9,310,68.4,52.0,584,40,6.8,59,1.74,41.0,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,Sparta R'dam,3,34.0,48,5,2,7,2,49.3,0.27,+3.3,+0.10,275,724,38.0,785,133,62.0,39.6,303,78.2,56.8,600,23,3.8,22,0.65,17.2,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,Twente,2,34.0,37,0,1,4,2,39.3,0.29,+4.3,+0.13,193,569,33.9,912,164,47.7,34.3,212,63.2,45.8,466,31,6.7,77,2.26,17.2,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,Utrecht,3,34.0,46,3,1,7,3,40.7,0.27,-2.3,-0.07,191,449,42.5,788,157,42.9,30.5,243,45.7,37.9,467,15,3.2,45,1.32,17.1,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,Vitesse,2,34.0,51,5,0,5,2,44.8,0.31,-4.2,-0.12,191,612,31.2,1059,200,42.9,36.8,274,57.7,45.7,419,20,4.8,62,1.82,16.5,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,Willem II,4,34.0,57,2,0,12,2,48.5,0.28,-6.5,-0.19,303,770,39.4,1091,146,52.7,47.5,282,69.1,50.3,479,31,6.5,73,2.15,6.6,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,Zwolle,1,34.0,52,3,3,7,3,54.2,0.30,+5.2,+0.15,284,737,38.5,1246,162,45.7,37.0,268,62.7,47.0,424,25,5.9,59,1.74,17.5,23,2021-2022,e3d2e6ba-92b1-4013-8f26-23549d3b197d
