ranker,nationality,players,minutes,List,competition_id,season_id,id
1,nlNetherlands,316,"295,153","Ricky van Wolfswinkel,Davy Klaassen,Jens Toornstra,Luuk de Jong,Davy Pröpper,Dirk Kuyt,Yassin Ayoub,Wout Weghorst,Queensy Menig,Khalid Karami...",23,2016-2017,de3a262f-8fab-4d97-aaf9-6b4d5f540c60
2,beBelgium,23,"26,188","Stefano Marzo,Bram Castro,Stijn Wuytens,Jordy Croux,Tom Van Hyfte,Loris Brogno,Funso Ojo,Ryan Sanusi,Derrick Tshimanga,Tom Muyters...",23,2016-2017,de3a262f-8fab-4d97-aaf9-6b4d5f540c60
3,deGermany,18,"23,867","Amin Younes,Robin Gosens,Stefan Thesker,Thomas Meißner,Julian von Haacke,André Fomitschow,Tom Trybull,Michael Heinloth,Chinedu Ede,Rico Strieder...",23,2016-2017,de3a262f-8fab-4d97-aaf9-6b4d5f540c60
4,maMorocco,16,"23,193","Hakim Ziyech,Mimoun Mahi,Karim El Ahmadi,Sofyan Amrabat,Anouar Kali,Iliass Bel Hassani,Zakaria El Azzouzi,Oussama Idrissi,Youness Mokhtar,Adnane Tighadouini...",23,2016-2017,de3a262f-8fab-4d97-aaf9-6b4d5f540c60
,,,,View Complete Nationalities Table,23,2016-2017,de3a262f-8fab-4d97-aaf9-6b4d5f540c60
