team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,vs ADO Den Haag,25,53.6,34.0,20399,1991,5895,9581,5117,849,20392,519,290,55.9,229,44.1,11000,66027,36612,737,561,197,543,345,12522,1471,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,vs Ajax,29,36.7,34.0,16741,2893,7070,6587,3285,478,16739,475,264,55.6,211,44.4,8294,47321,23357,461,376,140,554,372,8659,799,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,vs AZ Alkmaar,24,44.0,34.0,18685,2449,6725,8351,3819,588,18682,576,350,60.8,226,39.2,9497,54874,27838,525,387,135,543,381,10953,1020,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,vs De Graafschap,26,54.0,34.0,20641,1966,5864,9901,5092,793,20636,568,333,58.6,235,41.4,11535,69955,37312,738,578,165,596,405,12505,1338,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,vs Emmen,28,52.4,34.0,21236,1769,5994,10211,5245,804,21231,573,334,58.3,239,41.7,12167,69266,36841,734,509,170,567,401,13270,1497,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,vs Excelsior,24,53.3,34.0,21430,1905,5929,9430,6306,1029,21425,558,319,57.2,239,42.8,12378,74851,41476,956,649,244,550,363,13511,1682,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,vs Feyenoord,28,40.7,34.0,18211,2425,6275,8009,4175,640,18209,482,256,53.1,225,46.7,9837,58008,31079,620,441,158,509,398,10480,1175,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,52.9,34.0,20636,1821,6004,9236,5643,945,20626,701,398,56.8,302,43.1,11451,68824,37674,854,601,235,557,350,12736,1530,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,vs Groningen,27,54.6,34.0,21369,2168,6952,9852,4760,657,21367,579,291,50.3,288,49.7,11477,60730,30872,635,491,144,637,495,12689,1365,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,vs Heerenveen,24,50.7,34.0,20141,1926,6098,9363,4924,859,20134,551,323,58.6,227,41.2,11005,66616,35032,747,498,222,512,351,12148,1394,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,vs Heracles Almelo,25,53.5,34.0,21461,1897,6279,10418,4983,872,21447,610,334,54.8,275,45.1,11395,62871,32447,647,461,182,608,401,13352,1495,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,vs NAC Breda,34,53.5,34.0,21747,1793,5584,10388,6001,906,21741,540,329,60.9,211,39.1,12825,71759,38971,805,613,204,529,387,13938,1538,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,vs PSV Eindhoven,26,40.4,34.0,17682,2683,6975,7622,3282,492,17679,535,307,57.4,227,42.4,8847,50634,24855,498,364,125,548,372,9553,904,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,vs Utrecht,27,51.1,34.0,20896,2100,6311,10417,4385,689,20891,531,280,52.7,251,47.3,11498,68157,37474,660,449,162,619,376,13019,1381,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,vs Vitesse,26,50.3,34.0,20102,2197,6269,9412,4612,592,20096,519,270,52.0,248,47.8,10911,61375,32503,616,445,139,536,415,12242,1401,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,vs VVV-Venlo,24,59.1,34.0,22536,1823,5584,11387,5767,832,22528,506,258,51.0,247,48.8,13128,76350,42263,825,629,214,557,373,14829,1583,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,vs Willem II,28,53.6,34.0,21538,1789,6178,10615,4959,697,21530,469,269,57.4,200,42.6,11926,68846,37601,758,492,144,628,369,13569,1509,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,vs Zwolle,26,45.6,34.0,18535,2199,6063,8320,4357,630,18529,498,301,60.4,196,39.4,9355,56448,29382,606,443,143,532,361,10984,1087,23,2018-2019,0bd2a8b9-5267-4a13-a482-0aac239f8750
