team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,pens_made,pens_att,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2015-2016/ADO-Den-Haag-Stats,ADO Den Haag,24,34.0,45,,137,,,4.03,,0.30,,4,4,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
19c3f8c4,/en/squads/19c3f8c4/2015-2016/Ajax-Stats,Ajax,25,34.0,79,,207,,,6.09,,0.36,,4,6,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
3986b791,/en/squads/3986b791/2015-2016/AZ-Alkmaar-Stats,AZ Alkmaar,28,34.0,69,,217,,,6.38,,0.29,,7,8,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
5c9e307a,/en/squads/5c9e307a/2015-2016/Cambuur-Stats,Cambuur,32,34.0,31,,130,,,3.82,,0.24,,0,0,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
c6f58d53,/en/squads/c6f58d53/2015-2016/De-Graafschap-Stats,De Graafschap,25,34.0,37,,137,,,4.03,,0.26,,2,3,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
740cb7d4,/en/squads/740cb7d4/2015-2016/Excelsior-Stats,Excelsior,25,34.0,33,,121,,,3.56,,0.24,,4,5,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
fb4ca611,/en/squads/fb4ca611/2015-2016/Feyenoord-Stats,Feyenoord,24,34.0,60,,189,,,5.56,,0.30,,4,5,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
bec05adb,/en/squads/bec05adb/2015-2016/Groningen-Stats,Groningen,24,34.0,39,,133,,,3.91,,0.29,,1,2,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
193ff7aa,/en/squads/193ff7aa/2015-2016/Heerenveen-Stats,Heerenveen,22,34.0,43,,178,,,5.24,,0.22,,3,4,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
c882b88e,/en/squads/c882b88e/2015-2016/Heracles-Almelo-Stats,Heracles Almelo,22,34.0,47,,150,,,4.41,,0.30,,2,2,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
fc629994,/en/squads/fc629994/2015-2016/NEC-Nijmegen-Stats,NEC Nijmegen,27,34.0,35,,141,,,4.15,,0.21,,5,6,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
e334d850,/en/squads/e334d850/2015-2016/PSV-Eindhoven-Stats,PSV Eindhoven,23,34.0,87,,249,,,7.32,,0.33,,5,7,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
45b403c3,/en/squads/45b403c3/2015-2016/Roda-JC-Kerkrade-Stats,Roda JC,33,34.0,33,,133,,,3.91,,0.24,,1,2,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
a1f721d3,/en/squads/a1f721d3/2015-2016/Twente-Stats,Twente,28,34.0,48,,173,,,5.09,,0.27,,2,4,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
2a428619,/en/squads/2a428619/2015-2016/Utrecht-Stats,Utrecht,27,34.0,56,,180,,,5.29,,0.27,,7,7,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
209d7fa2,/en/squads/209d7fa2/2015-2016/Vitesse-Stats,Vitesse,26,34.0,53,,189,,,5.56,,0.25,,6,7,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
f0479d7b,/en/squads/f0479d7b/2015-2016/Willem-II-Stats,Willem II,29,34.0,33,,138,,,4.06,,0.22,,3,4,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
e3db180b,/en/squads/e3db180b/2015-2016/Zwolle-Stats,Zwolle,29,34.0,56,,167,,,4.91,,0.31,,4,5,23,2015-2016,fbb49d7e-99ae-4b9c-a4e3-7643d4cdf527
