team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2024-2025/Ajax-Stats,Ajax,37,57.6,34.0,24237,2455,7179,11271,5973,1054,24228,579,254,43.9,286,49.4,14664,74175,38441,683,485,180,512,283,17214,1678,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/2b41acb5/Almere-City-Stats,Almere City,33,42.9,34.0,17731,2197,5986,7348,4588,698,17731,613,268,43.7,313,51.1,9009,50740,24656,499,372,115,569,339,9745,1106,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
3986b791,/en/squads/3986b791/2024-2025/AZ-Alkmaar-Stats,AZ Alkmaar,30,52.7,34.0,21765,2041,6172,10017,5774,961,21763,601,270,44.9,308,51.2,12471,66665,34725,665,509,218,518,262,14233,1468,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/fb4ca611/Feyenoord-Stats,Feyenoord,40,57.3,34.0,22144,2042,6572,10024,5766,1005,22138,710,293,41.3,372,52.4,12840,70900,38684,785,537,264,501,318,14957,1581,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/bd08295c/Fortuna-Sittard-Stats,Fortuna Sittard,30,44.4,34.0,17746,2122,6317,7670,3933,633,17740,549,256,46.6,261,47.5,8991,50136,24524,488,349,105,570,281,10070,930,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/e33d6108/Go-Ahead-Eagles-Stats,Go Ahead Eag,28,51.4,34.0,20701,2880,7701,8375,4794,840,20699,435,196,45.1,221,50.8,11670,56641,28841,508,381,139,444,272,13402,1260,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/bec05adb/Groningen-Stats,Groningen,29,46.9,34.0,19550,2169,6228,9161,4330,581,19544,563,245,43.5,286,50.8,9997,49905,23364,395,357,88,574,316,11567,1151,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/193ff7aa/Heerenveen-Stats,Heerenveen,30,53.2,34.0,21790,2395,7390,9503,5119,765,21784,654,272,41.6,332,50.8,12073,63542,30859,566,403,145,579,309,14000,1391,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/c882b88e/Heracles-Almelo-Stats,Heracles Almelo,24,45.4,34.0,18279,2435,6720,7573,4186,639,18274,615,271,44.1,304,49.4,9382,52552,25278,531,343,150,516,292,10504,1029,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/8ed04be8/NAC-Breda-Stats,NAC Breda,30,45.0,34.0,18696,2423,6815,7917,4152,637,18693,476,202,42.4,247,51.9,9605,50389,25734,504,414,107,493,277,10957,1035,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/fc629994/NEC-Nijmegen-Stats,NEC Nijmegen,25,48.6,34.0,19903,2539,7171,8707,4234,685,19899,494,212,42.9,249,50.4,10797,57453,28146,514,378,117,525,273,12217,1090,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
e334d850,/en/squads/e334d850/2024-2025/PSV-Eindhoven-Stats,PSV Eindhoven,32,67.5,34.0,26739,1937,6464,12312,8189,1409,26735,635,306,48.2,308,48.5,15550,83046,44825,952,615,315,491,286,19273,2216,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/bb14adb3/RKC-Waalwijk-Stats,RKC Waalwijk,29,43.9,34.0,18599,2714,7417,7446,3935,588,18596,574,266,46.3,279,48.6,9813,54045,26855,572,375,126,601,343,10917,1040,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/146a68ce/Sparta-Rotterdam-Stats,Sparta R'dam,29,48.9,34.0,20581,2449,7182,9038,4552,748,20579,481,206,42.8,236,49.1,11051,62223,33199,619,428,171,545,216,12774,1334,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/a1f721d3/Twente-Stats,Twente,29,53.3,34.0,21442,2306,6890,9366,5365,842,21435,441,183,41.5,225,51.0,11961,64002,33399,616,413,164,478,238,13866,1505,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
2a428619,/en/squads/2a428619/2024-2025/Utrecht-Stats,Utrecht,27,46.6,34.0,19175,2267,6403,8187,4795,846,19173,558,250,44.8,273,48.9,10168,55079,27497,578,429,147,556,309,11274,1301,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/f0479d7b/Willem-II-Stats,Willem II,26,44.0,34.0,18547,2761,7125,7883,3723,466,18544,490,224,45.7,242,49.4,9830,52382,26108,458,348,94,533,285,11269,965,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
squads,/en/squads/e3db180b/Zwolle-Stats,Zwolle,26,50.2,34.0,20837,2661,7453,9019,4569,672,20834,604,264,43.7,306,50.7,10848,55189,26712,524,398,147,615,345,12966,1236,23,2024-2025,e19063f1-7989-4f2f-a2ed-b069623ed813
