team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2021-2022/Ajax-Stats,vs Ajax,30,34.0,11891,10236,1621,342,26,77,363,682,89,44,33,0,8041,34,292,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
3986b791,/en/squads/3986b791/2021-2022/AZ-Alkmaar-Stats,vs AZ Alkmaar,28,34.0,15718,14113,1541,394,48,108,499,629,129,52,63,1,11730,64,294,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
5c9e307a,/en/squads/5c9e307a/2021-2022/Cambuur-Stats,vs Cambuur,27,34.0,16473,14656,1746,367,47,145,783,822,242,114,89,2,12632,71,289,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
fb4ca611,/en/squads/fb4ca611/2021-2022/Feyenoord-Stats,vs Feyenoord,31,34.0,14125,12441,1645,382,34,132,449,639,122,48,57,1,10350,39,300,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
bd08295c,/en/squads/bd08295c/2021-2022/Fortuna-Sittard-Stats,vs Fortuna Sittard,29,34.0,18009,16264,1689,405,48,140,708,775,198,87,73,2,13949,56,299,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
e33d6108,/en/squads/e33d6108/2021-2022/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,26,34.0,17531,15872,1620,334,24,147,776,799,179,79,75,1,13327,39,319,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
bec05adb,/en/squads/bec05adb/2021-2022/Groningen-Stats,vs Groningen,28,34.0,15884,14054,1757,392,54,109,539,814,175,79,73,3,11918,73,305,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
193ff7aa,/en/squads/193ff7aa/2021-2022/Heerenveen-Stats,vs Heerenveen,32,34.0,17535,15913,1567,323,42,134,633,739,199,84,66,1,13725,55,287,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
c882b88e,/en/squads/c882b88e/2021-2022/Heracles-Almelo-Stats,vs Heracles Almelo,31,34.0,17827,16087,1717,406,36,140,525,826,156,64,63,0,14089,23,306,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
fc629994,/en/squads/fc629994/2021-2022/NEC-Nijmegen-Stats,vs NEC Nijmegen,25,34.0,18171,16528,1624,371,28,113,752,794,203,93,72,3,14272,19,315,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
e334d850,/en/squads/e334d850/2021-2022/PSV-Eindhoven-Stats,vs PSV Eindhoven,30,34.0,15365,13797,1526,318,33,116,387,702,116,61,37,0,11543,42,279,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
bb14adb3,/en/squads/bb14adb3/2021-2022/RKC-Waalwijk-Stats,vs RKC Waalwijk,26,34.0,19021,17294,1642,419,55,168,707,735,182,100,60,1,14892,85,297,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
146a68ce,/en/squads/146a68ce/2021-2022/Sparta-Rotterdam-Stats,vs Sparta R'dam,32,34.0,19370,17604,1679,361,46,132,761,806,213,72,85,2,15080,87,340,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
a1f721d3,/en/squads/a1f721d3/2021-2022/Twente-Stats,vs Twente,28,34.0,16042,14248,1739,394,51,126,602,823,164,63,57,0,11754,55,285,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
2a428619,/en/squads/2a428619/2021-2022/Utrecht-Stats,vs Utrecht,36,34.0,17198,15576,1558,380,34,142,614,686,158,63,63,1,13090,64,317,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
209d7fa2,/en/squads/209d7fa2/2021-2022/Vitesse-Stats,vs Vitesse,29,34.0,15401,13669,1669,426,54,93,533,736,129,59,46,2,11134,63,298,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
f0479d7b,/en/squads/f0479d7b/2021-2022/Willem-II-Stats,vs Willem II,33,34.0,18496,16778,1667,330,33,134,607,844,162,64,69,3,14372,51,311,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
e3db180b,/en/squads/e3db180b/2021-2022/Zwolle-Stats,vs Zwolle,32,34.0,16076,14196,1797,462,50,91,559,839,156,72,62,0,11737,83,292,23,2021-2022,6c98712d-45dc-4f6e-af2d-98300ff00dce
