team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,vs Ajax,30,25.2,34,"3,060",90,100,34.0,374,83,230,145,20,225,0.71,38,86,-48,-1.41,30.5,78.8,-48.3,-1.42,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,vs AZ Alkmaar,29,25.1,34,"3,060",90,100,34.0,374,82,230,141,21,225,0.82,35,68,-33,-0.97,38.8,55.4,-16.6,-0.49,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,vs Cambuur,31,25.1,34,"3,060",90,100,34.0,374,79,226,147,21,225,2.32,69,26,+43,+1.26,61.9,41.2,+20.7,+0.61,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,vs Emmen,30,24.9,34,"3,060",90,100,34.0,374,82,227,144,18,211,1.88,65,33,+32,+0.94,54.0,36.7,+17.3,+0.51,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,vs Excelsior,28,24.9,34,"3,060",90,100,34.0,374,81,235,138,21,216,1.91,71,32,+39,+1.15,66.8,35.0,+31.8,+0.94,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,vs Feyenoord,30,25.2,34,"3,060",90,100,34.0,374,81,229,142,22,218,0.38,30,81,-51,-1.50,30.0,65.6,-35.6,-1.05,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,25.1,34,"3,060",90,100,34.0,374,82,228,145,21,225,1.76,62,39,+23,+0.68,60.2,36.3,+23.9,+0.70,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,27,25.2,34,"3,060",90,100,34.0,374,83,223,151,19,216,1.53,56,46,+10,+0.29,48.4,45.0,+3.4,+0.10,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,vs Groningen,36,25.1,34,"3,060",90,100,34.0,374,81,237,136,20,226,2.29,75,31,+44,+1.29,62.2,31.8,+30.4,+0.90,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,vs Heerenveen,26,25.1,34,"3,060",90,100,34.0,374,84,240,135,19,232,1.35,50,44,+6,+0.18,50.9,44.1,+6.7,+0.20,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,vs NEC Nijmegen,22,25.0,34,"3,060",90,100,34.0,374,84,227,144,22,228,1.41,45,42,+3,+0.09,52.3,48.2,+4.1,+0.12,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
e334d850,/en/squads/e334d850/2022-2023/PSV-Eindhoven-Stats,vs PSV Eindhoven,32,25.1,34,"3,060",90,100,34.0,374,80,240,132,20,224,0.62,40,89,-49,-1.44,32.0,81.5,-49.4,-1.45,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
bb14adb3,/en/squads/bb14adb3/2022-2023/RKC-Waalwijk-Stats,vs RKC Waalwijk,27,25.1,34,"3,060",90,100,34.0,374,80,227,146,22,218,1.56,64,50,+14,+0.41,64.0,45.4,+18.6,+0.55,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
146a68ce,/en/squads/146a68ce/2022-2023/Sparta-Rotterdam-Stats,vs Sparta R'dam,30,25.0,34,"3,060",90,100,34.0,374,84,238,133,21,222,1.03,37,60,-23,-0.68,47.2,41.5,+5.7,+0.17,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
a1f721d3,/en/squads/a1f721d3/2022-2023/Twente-Stats,vs Twente,26,24.9,34,"3,060",90,100,34.0,374,82,228,144,23,220,0.82,27,66,-39,-1.15,36.2,62.8,-26.7,-0.78,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
2a428619,/en/squads/2a428619/2022-2023/Utrecht-Stats,vs Utrecht,33,24.9,34,"3,060",90,100,34.0,374,82,233,139,20,227,1.15,50,55,-5,-0.15,45.5,49.3,-3.8,-0.11,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
209d7fa2,/en/squads/209d7fa2/2022-2023/Vitesse-Stats,vs Vitesse,30,25.1,34,"3,060",90,100,34.0,374,83,226,147,20,208,1.53,50,45,+5,+0.15,40.2,43.8,-3.6,-0.11,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
8783f4ee,/en/squads/8783f4ee/2022-2023/Volendam-Stats,vs Volendam,31,25.0,34,"3,060",90,100,34.0,374,81,236,139,22,219,1.76,71,42,+29,+0.85,63.7,42.5,+21.2,+0.62,23,2022-2023,ac57a820-af97-4b2d-96a8-7eee96562fd2
