team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,ADO Den Haag,34,27.0,26,"2,340",90,100,26.0,286,84,,75,22,185,0.73,25,54,-29,-1.12,29.7,54.4,-24.7,-0.95,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,Ajax,29,25.1,25,"2,250",90,100,25.0,275,84,,69,22,180,2.24,68,23,+45,+1.80,74.2,28.4,+45.8,+1.83,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,AZ Alkmaar,24,23.9,25,"2,250",90,100,25.0,275,85,,69,19,177,2.24,54,17,+37,+1.48,55.0,24.6,+30.4,+1.22,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,Emmen,29,26.3,26,"2,340",90,100,26.0,286,85,,67,19,193,1.23,32,45,-13,-0.50,36.6,53.4,-16.8,-0.65,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,Feyenoord,30,25.7,25,"2,250",90,100,25.0,275,85,,62,21,188,2.00,50,35,+15,+0.60,50.2,31.0,+19.1,+0.77,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,Fortuna Sittard,27,23.2,26,"2,340",90,100,26.0,286,84,,74,20,167,1.00,29,52,-23,-0.88,30.0,51.3,-21.3,-0.82,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,Groningen,25,23.8,26,"2,340",90,100,26.0,286,85,,77,17,206,1.35,27,26,+1,+0.04,34.0,32.7,+1.3,+0.05,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,Heerenveen,24,22.7,26,"2,340",90,100,26.0,286,86,,71,16,189,1.27,41,41,0,0.00,40.8,38.9,+2.0,+0.08,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,Heracles Almelo,23,23.9,26,"2,340",90,100,26.0,286,86,,72,16,173,1.38,40,34,+6,+0.23,39.3,39.2,0.0,0.00,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,PSV Eindhoven,29,24.0,26,"2,340",90,100,26.0,286,85,,70,19,197,1.88,54,28,+26,+1.00,48.7,31.6,+17.1,+0.66,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
bb14adb3,/en/squads/bb14adb3/2019-2020/RKC-Waalwijk-Stats,RKC Waalwijk,28,25.0,26,"2,340",90,100,26.0,286,85,,72,19,185,0.58,27,60,-33,-1.27,28.9,51.3,-22.4,-0.86,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
146a68ce,/en/squads/146a68ce/2019-2020/Sparta-Rotterdam-Stats,Sparta R'dam,23,25.1,26,"2,340",90,100,26.0,286,85,,76,20,129,1.27,41,45,-4,-0.15,37.5,44.5,-7.1,-0.27,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
a1f721d3,/en/squads/a1f721d3/2019-2020/Twente-Stats,Twente,25,23.5,26,"2,340",90,100,26.0,286,85,,72,19,179,1.04,34,46,-12,-0.46,33.3,42.4,-9.0,-0.35,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
2a428619,/en/squads/2a428619/2019-2020/Utrecht-Stats,Utrecht,30,25.2,25,"2,250",90,100,25.0,275,85,,72,19,167,1.64,50,34,+16,+0.64,43.2,31.9,+11.4,+0.45,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
209d7fa2,/en/squads/209d7fa2/2019-2020/Vitesse-Stats,Vitesse,25,25.5,26,"2,340",90,100,26.0,286,85,,69,20,150,1.58,45,35,+10,+0.38,41.5,42.1,-0.6,-0.02,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
534ac6d0,/en/squads/534ac6d0/2019-2020/VVV-Venlo-Stats,VVV-Venlo,25,27.0,26,"2,340",90,100,26.0,286,85,,70,18,183,1.08,24,51,-27,-1.04,32.6,48.5,-16.0,-0.61,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
f0479d7b,/en/squads/f0479d7b/2019-2020/Willem-II-Stats,Willem II,24,24.7,26,"2,340",90,100,26.0,286,86,,67,16,177,1.69,37,34,+3,+0.12,38.4,34.4,+4.0,+0.15,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
e3db180b,/en/squads/e3db180b/2019-2020/Zwolle-Stats,Zwolle,30,24.7,26,"2,340",90,100,26.0,286,84,,72,21,185,1.00,37,55,-18,-0.69,34.3,47.5,-13.2,-0.51,23,2019-2020,e024e498-4cf4-4dce-8acc-7c250b2eb617
