team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2018-2019/ADO-Den-Haag-Stats,ADO Den Haag,25,34.0,55,1,0,369,378,68,709,381,341,6,7,1,1696,630,592,51.6,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
19c3f8c4,/en/squads/19c3f8c4/2018-2019/Ajax-Stats,Ajax,29,34.0,35,2,1,334,405,54,819,394,339,12,2,2,2195,529,436,54.8,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
3986b791,/en/squads/3986b791/2018-2019/AZ-Alkmaar-Stats,AZ Alkmaar,24,34.0,51,0,0,375,361,46,464,322,365,4,3,4,1988,360,422,46.0,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
c6f58d53,/en/squads/c6f58d53/2018-2019/De-Graafschap-Stats,De Graafschap,26,34.0,52,4,0,441,350,59,566,361,386,2,5,2,1851,629,705,47.2,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
01888db1,/en/squads/01888db1/2018-2019/Emmen-Stats,Emmen,28,34.0,61,1,0,455,353,51,618,387,379,2,5,3,1778,494,604,45.0,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
740cb7d4,/en/squads/740cb7d4/2018-2019/Excelsior-Stats,Excelsior,24,34.0,47,4,1,329,361,36,537,365,392,2,5,3,1857,532,549,49.2,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
fb4ca611,/en/squads/fb4ca611/2018-2019/Feyenoord-Stats,Feyenoord,28,34.0,38,7,3,344,319,53,674,384,370,4,2,2,1936,531,465,53.3,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
bd08295c,/en/squads/bd08295c/2018-2019/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,60,7,2,367,401,49,523,331,401,5,10,2,1864,547,638,46.2,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
bec05adb,/en/squads/bec05adb/2018-2019/Groningen-Stats,Groningen,27,34.0,58,3,2,409,330,53,523,437,493,4,2,0,1917,817,707,53.6,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
193ff7aa,/en/squads/193ff7aa/2018-2019/Heerenveen-Stats,Heerenveen,24,34.0,43,4,0,405,332,43,474,343,364,6,6,2,1889,635,639,49.8,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
c882b88e,/en/squads/c882b88e/2018-2019/Heracles-Almelo-Stats,Heracles Almelo,25,34.0,64,4,1,423,397,69,517,368,409,6,14,3,1954,452,544,45.4,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
8ed04be8,/en/squads/8ed04be8/2018-2019/NAC-Breda-Stats,NAC Breda,34,34.0,50,4,3,383,318,54,647,410,368,2,6,4,1762,638,621,50.7,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
e334d850,/en/squads/e334d850/2018-2019/PSV-Eindhoven-Stats,PSV Eindhoven,26,34.0,45,0,0,341,379,68,804,297,345,8,3,1,2005,823,589,58.3,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
2a428619,/en/squads/2a428619/2018-2019/Utrecht-Stats,Utrecht,27,34.0,50,6,1,359,408,76,674,310,415,7,5,0,1937,564,583,49.2,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
209d7fa2,/en/squads/209d7fa2/2018-2019/Vitesse-Stats,Vitesse,26,34.0,63,9,5,401,401,36,819,377,414,6,6,1,1866,593,658,47.4,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
534ac6d0,/en/squads/534ac6d0/2018-2019/VVV-Venlo-Stats,VVV-Venlo,24,34.0,44,3,0,422,364,44,453,371,391,5,8,2,1712,744,653,53.3,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
f0479d7b,/en/squads/f0479d7b/2018-2019/Willem-II-Stats,Willem II,28,34.0,55,5,2,383,424,47,505,367,369,8,8,2,1790,546,602,47.6,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
e3db180b,/en/squads/e3db180b/2018-2019/Zwolle-Stats,Zwolle,26,34.0,62,3,2,410,344,50,740,333,344,3,6,1,1817,522,579,47.4,23,2018-2019,05ab4d8b-ea2e-475c-9965-e4490b0f1c2c
