team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
4e7459b7,/en/squads/4e7459b7/2019-2020/ADO-Den-Haag-Stats,vs ADO Den Haag,3,26.0,25,3,2,4,3,27.8,0.28,+5.8,+0.22,178,429,41.5,714,115,41.9,36.0,203,64.0,48.1,408,17,4.2,32,,15.3,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
19c3f8c4,/en/squads/19c3f8c4/2019-2020/Ajax-Stats,vs Ajax,2,25.0,68,3,0,4,1,72.1,0.35,+5.1,+0.20,247,620,39.8,745,134,56.0,41.5,294,69.0,51.4,451,28,6.2,22,,11.3,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
3986b791,/en/squads/3986b791/2019-2020/AZ-Alkmaar-Stats,vs AZ Alkmaar,2,25.0,54,9,2,9,0,52.5,0.28,-1.5,-0.06,179,435,41.1,687,135,46.4,38.1,222,52.3,42.7,266,14,5.3,17,,11.9,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
01888db1,/en/squads/01888db1/2019-2020/Emmen-Stats,vs Emmen,1,26.0,32,3,1,3,1,31.6,0.29,+0.6,+0.02,166,393,42.2,673,117,39.4,34.9,209,61.2,48.0,314,21,6.7,37,,15.8,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
fb4ca611,/en/squads/fb4ca611/2019-2020/Feyenoord-Stats,vs Feyenoord,3,25.0,50,9,1,3,1,45.0,0.25,-4.0,-0.16,141,397,35.5,692,135,40.3,35.5,210,56.2,45.6,327,20,6.1,28,,13.1,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
bd08295c,/en/squads/bd08295c/2019-2020/Fortuna-Sittard-Stats,vs Fortuna Sittard,1,26.0,29,3,2,1,2,31.9,0.28,+4.9,+0.19,127,305,41.6,653,154,36.0,34.5,197,35.5,35.8,299,11,3.7,21,,14.1,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
bec05adb,/en/squads/bec05adb/2019-2020/Groningen-Stats,vs Groningen,1,26.0,27,4,0,2,0,28.2,0.25,+1.2,+0.05,183,522,35.1,696,125,47.3,39.4,262,73.7,52.9,425,9,2.1,19,,13.2,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
193ff7aa,/en/squads/193ff7aa/2019-2020/Heerenveen-Stats,vs Heerenveen,2,26.0,41,3,1,6,1,45.3,0.26,+5.3,+0.20,204,583,35.0,797,113,47.8,38.4,261,77.4,53.8,353,16,4.5,22,,13.6,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
c882b88e,/en/squads/c882b88e/2019-2020/Heracles-Almelo-Stats,vs Heracles Almelo,1,26.0,40,1,0,3,1,35.6,0.28,-3.4,-0.13,143,395,36.2,662,117,41.5,36.8,217,55.3,45.1,328,31,9.5,34,,14.6,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
e334d850,/en/squads/e334d850/2019-2020/PSV-Eindhoven-Stats,vs PSV Eindhoven,3,26.0,54,6,0,7,2,54.0,0.31,+2.0,+0.08,171,471,36.3,762,124,45.0,36.6,209,61.2,46.6,327,10,3.1,28,,13.8,23,2019-2020,c9522435-c92e-4cdb-98d4-3b82c09a0037
