team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,Ajax,30,25.5,34,"3,060",90,100,34.0,374,83,243,130,20,253,2.03,86,38,+48,+1.41,78.8,30.5,+48.3,+1.42,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,AZ Alkmaar,29,24.1,34,"3,060",90,100,34.0,374,82,237,137,20,214,1.97,68,35,+33,+0.97,55.4,38.8,+16.6,+0.49,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,Cambuur,31,25.8,34,"3,060",90,100,34.0,374,79,209,162,25,232,0.56,26,69,-43,-1.26,41.2,61.9,-20.7,-0.61,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,Emmen,30,25.9,34,"3,060",90,100,34.0,374,82,236,138,21,229,0.82,33,65,-32,-0.94,36.7,54.0,-17.3,-0.51,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,Excelsior,28,23.4,34,"3,060",90,100,34.0,374,81,218,155,21,146,0.94,32,71,-39,-1.15,35.0,66.8,-31.8,-0.94,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,Feyenoord,30,23.5,34,"3,060",90,100,34.0,374,81,216,159,22,220,2.41,81,30,+51,+1.50,65.6,30.0,+35.6,+1.05,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,Fortuna Sittard,28,26.7,34,"3,060",90,100,34.0,374,82,229,143,21,228,1.06,39,62,-23,-0.68,36.3,60.2,-23.9,-0.70,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,Go Ahead Eag,27,24.2,34,"3,060",90,100,34.0,374,83,247,127,20,223,1.18,46,56,-10,-0.29,45.0,48.4,-3.4,-0.10,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,Groningen,36,23.0,34,"3,060",90,100,34.0,374,81,238,132,23,233,0.53,31,75,-44,-1.29,31.8,62.2,-30.4,-0.90,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,Heerenveen,26,24.9,34,"3,060",90,100,34.0,374,84,252,121,17,221,1.35,44,50,-6,-0.18,44.1,50.9,-6.7,-0.20,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,NEC Nijmegen,22,25.6,34,"3,060",90,100,34.0,374,84,248,123,16,196,1.15,42,45,-3,-0.09,48.2,52.3,-4.1,-0.12,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
e334d850,/en/squads/e334d850/2022-2023/PSV-Eindhoven-Stats,PSV Eindhoven,32,25.1,34,"3,060",90,100,34.0,374,80,226,148,24,210,2.21,89,40,+49,+1.44,81.5,32.0,+49.4,+1.45,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
bb14adb3,/en/squads/bb14adb3/2022-2023/RKC-Waalwijk-Stats,RKC Waalwijk,27,26.7,34,"3,060",90,100,34.0,374,80,211,161,21,242,1.21,50,64,-14,-0.41,45.4,64.0,-18.6,-0.55,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
146a68ce,/en/squads/146a68ce/2022-2023/Sparta-Rotterdam-Stats,Sparta R'dam,30,26.3,34,"3,060",90,100,34.0,374,84,230,143,16,239,1.74,60,37,+23,+0.68,41.5,47.2,-5.7,-0.17,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
a1f721d3,/en/squads/a1f721d3/2022-2023/Twente-Stats,Twente,26,26.1,34,"3,060",90,100,34.0,374,82,225,150,20,216,1.88,66,27,+39,+1.15,62.8,36.2,+26.7,+0.78,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
2a428619,/en/squads/2a428619/2022-2023/Utrecht-Stats,Utrecht,33,26.9,34,"3,060",90,100,34.0,374,82,232,141,22,236,1.59,55,50,+5,+0.15,49.3,45.5,+3.8,+0.11,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
209d7fa2,/en/squads/209d7fa2/2022-2023/Vitesse-Stats,Vitesse,30,23.4,34,"3,060",90,100,34.0,374,83,229,140,18,244,1.18,45,50,-5,-0.15,43.8,40.2,+3.6,+0.11,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
8783f4ee,/en/squads/8783f4ee/2022-2023/Volendam-Stats,Volendam,31,23.9,34,"3,060",90,100,34.0,374,81,234,138,23,203,1.06,42,71,-29,-0.85,42.5,63.7,-21.2,-0.62,23,2022-2023,c4c26aa0-3f95-414a-8fcf-6709e893f217
