team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,Ajax,30,34.0,23012,21405,1533,396,66,111,756,626,272,90,109,0,19487,74,333,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,AZ Alkmaar,29,34.0,18534,16955,1522,337,59,116,572,684,183,84,44,2,15010,57,298,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,Cambuur,31,34.0,14935,13229,1660,380,22,118,657,665,154,116,18,2,11225,46,250,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,Emmen,30,34.0,16471,14764,1663,409,31,121,589,719,142,52,69,1,12708,44,303,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,Excelsior,28,34.0,13609,12002,1569,337,24,116,557,665,147,80,52,0,9947,38,283,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,Feyenoord,30,34.0,19874,18258,1576,353,48,113,771,725,251,114,44,0,16340,40,336,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,14054,12417,1566,338,32,90,631,654,149,38,85,1,10397,71,280,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,Go Ahead Eag,27,34.0,15127,13459,1631,385,37,81,620,696,164,65,75,2,11378,37,271,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,Groningen,36,34.0,14541,12867,1624,340,31,176,524,718,138,90,24,0,10823,50,294,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,Heerenveen,26,34.0,17076,15460,1570,359,43,137,633,671,157,58,59,4,13386,46,321,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,NEC Nijmegen,22,34.0,16185,14425,1724,492,49,114,623,679,184,40,124,2,12788,36,302,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
e334d850,/en/squads/e334d850/2022-2023/PSV-Eindhoven-Stats,PSV Eindhoven,32,34.0,19053,17443,1558,336,56,113,727,697,228,89,102,1,15431,52,299,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
bb14adb3,/en/squads/bb14adb3/2022-2023/RKC-Waalwijk-Stats,RKC Waalwijk,27,34.0,14936,13398,1483,321,44,76,476,624,136,59,47,1,11563,55,302,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
146a68ce,/en/squads/146a68ce/2022-2023/Sparta-Rotterdam-Stats,Sparta R'dam,30,34.0,15955,14406,1505,306,40,118,624,689,145,85,47,2,12370,44,291,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
a1f721d3,/en/squads/a1f721d3/2022-2023/Twente-Stats,Twente,26,34.0,18496,16811,1637,383,61,198,755,749,216,152,12,0,14503,48,364,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
2a428619,/en/squads/2a428619/2022-2023/Utrecht-Stats,Utrecht,33,34.0,16632,14960,1636,344,39,107,694,755,192,91,72,1,12725,36,328,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
209d7fa2,/en/squads/209d7fa2/2022-2023/Vitesse-Stats,Vitesse,30,34.0,15568,13882,1631,359,38,118,656,726,211,96,86,0,11720,55,315,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
8783f4ee,/en/squads/8783f4ee/2022-2023/Volendam-Stats,Volendam,31,34.0,13134,11419,1651,346,32,121,561,692,175,89,51,2,9142,64,263,23,2022-2023,2fc8d450-e87b-4450-a177-1b0fb006da2f
