team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,Ajax,30,34.0,19487,23012,84.7,329852,113334,9203,10183,90.4,8186,9143,89.5,1576,2534,62.2,66,61.5,86.8,+4.5,501,1853,629,91,2313,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,AZ Alkmaar,29,34.0,15010,18534,81.0,268341,91506,6553,7356,89.1,6471,7427,87.1,1550,2722,56.9,48,44.5,50.0,+3.5,402,1262,387,67,1666,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,Cambuur,31,34.0,11225,14935,75.2,221373,82211,4251,5081,83.7,5089,6063,83.9,1650,3046,54.2,16,29.2,30.4,-13.2,278,860,199,84,1129,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,Emmen,30,34.0,12708,16471,77.2,225686,81940,5814,6627,87.7,5085,6044,84.1,1416,2853,49.6,19,27.1,35.1,-8.1,260,1026,219,65,1134,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,Excelsior,28,34.0,9947,13609,73.1,193126,79741,4031,4897,82.3,4245,5191,81.8,1435,2767,51.9,24,25.8,29.0,-1.8,253,839,227,61,1094,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,Feyenoord,30,34.0,16340,19874,82.2,283536,94610,7327,8206,89.3,7123,8157,87.3,1453,2473,58.8,60,50.4,57.4,+9.6,535,1514,419,115,1906,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,Fortuna Sittard,28,34.0,10397,14054,74.0,205215,84069,4001,4792,83.5,4537,5511,82.3,1564,2929,53.4,22,24.3,28.4,-2.3,284,852,216,84,1036,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,Go Ahead Eag,27,34.0,11378,15127,75.2,211638,88193,4812,5704,84.4,4863,5869,82.9,1409,2729,51.6,25,31.5,33.7,-6.5,326,942,275,76,1232,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,Groningen,36,34.0,10823,14541,74.4,209825,73851,4235,5028,84.2,4776,5673,84.2,1518,2949,51.5,23,25.2,28.8,-2.2,270,871,218,64,1062,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,Heerenveen,26,34.0,13386,17076,78.4,242536,89231,5972,6811,87.7,5476,6489,84.4,1574,2841,55.4,29,29.7,34.9,-0.7,320,1071,288,90,1245,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,NEC Nijmegen,22,34.0,12788,16185,79.0,226005,88079,5787,6561,88.2,5163,6071,85.0,1388,2529,54.9,32,35.3,36.0,-3.3,335,937,219,64,1256,23,2022-2023,87ddcf27-09a0-4309-98d5-3674268620f9
