team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2024-2025/Ajax-Stats,Ajax,3,34.0,32,0,0,3,1,35.0,0.31,+4.0,+0.12,187,447,41.8,1291,166,30.2,30.1,207,27.5,29.4,387,42,10.9,38,1.12,13.6,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/2b41acb5/Almere-City-Stats,Almere City,2,34.0,64,0,0,7,4,55.0,0.31,-5.0,-0.15,258,843,30.6,978,128,63.7,58.3,277,79.4,57.6,546,45,8.2,67,1.97,7.0,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
3986b791,/en/squads/3986b791/2024-2025/AZ-Alkmaar-Stats,AZ Alkmaar,2,34.0,37,1,0,3,2,30.4,0.30,-4.6,-0.13,157,475,33.1,855,99,44.3,39.0,204,47.1,40.9,382,30,7.9,18,0.53,12.9,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/fb4ca611/Feyenoord-Stats,Feyenoord,3,34.0,38,2,0,6,0,39.4,0.31,+1.4,+0.04,146,362,40.3,1281,148,24.7,30.7,207,21.7,25.0,318,20,6.3,89,2.62,17.8,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/bd08295c/Fortuna-Sittard-Stats,Fortuna Sittard,2,34.0,54,3,2,8,0,53.4,0.31,-0.6,-0.02,197,640,30.8,727,141,61.6,44.0,278,69.1,49.5,542,59,10.9,24,0.71,11.8,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/e33d6108/Go-Ahead-Eagles-Stats,Go Ahead Eag,2,34.0,55,4,0,6,1,46.5,0.26,-7.5,-0.22,123,433,28.4,1172,154,30.9,31.9,304,23.4,26.5,623,27,4.3,32,0.94,13.3,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/bec05adb/Groningen-Stats,Groningen,2,34.0,53,5,0,3,2,52.6,0.33,+1.6,+0.05,254,756,33.6,1097,107,53.5,34.4,258,65.5,49.0,466,41,8.8,48,1.41,23.6,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/193ff7aa/Heerenveen-Stats,Heerenveen,2,34.0,57,4,0,10,2,61.4,0.34,+6.4,+0.19,147,482,30.5,1229,136,32.3,30.3,254,33.5,30.7,406,24,5.9,54,1.59,16.3,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/c882b88e/Heracles-Almelo-Stats,Heracles Almelo,1,34.0,63,6,1,8,4,58.1,0.29,-0.9,-0.03,264,710,37.2,1005,83,54.5,41.6,295,54.9,46.1,508,12,2.4,23,0.68,13.2,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/8ed04be8/NAC-Breda-Stats,NAC Breda,3,34.0,58,7,0,6,1,57.4,0.30,+0.4,+0.01,202,451,44.8,916,150,34.1,34.8,307,45.3,37.5,541,25,4.6,29,0.85,11.8,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
squads,/en/squads/fc629994/NEC-Nijmegen-Stats,NEC Nijmegen,2,34.0,46,2,3,7,4,52.2,0.31,+10.2,+0.30,173,598,28.9,1077,154,43.0,35.9,279,48.4,41.4,516,54,10.5,48,1.41,12.6,23,2024-2025,871b430e-d71c-478c-a3a3-de05d559ec34
