ranker,nationality,players,minutes,List,competition_id,season_id,id
1,nlNetherlands,337,"270,377","Ricky van Wolfswinkel,Guus Til,Joey Veerman,Steven Berghuis,Cody Gakpo,Bryan Linssen,Mats Seuntjens,Zian Flemming,Dani de Wit,Luuk Brouwers...",23,2021-2022,5fc7ee15-2c21-4eeb-abd8-4fdaa8497770
2,beBelgium,28,"23,083","Loïs Openda,Philippe Rommens,Cyril Ngonge,Lucas Schoofs,Mickaël Tirpan,Shawn Adewoye,Othman Boussaid,Yorbe Vertessen,Siemen Voet,Arno Verschueren...",23,2021-2022,5fc7ee15-2c21-4eeb-abd8-4fdaa8497770
3,deGermany,24,"35,409","Mario Götze,Lennart Thy,Lars Unnerstall,Mats Köhlert,Timon Wellenreuther,Maximilian Wittek,Derrick Köhn,Marco Rente,Gerrit Nauber,Philipp Max...",23,2021-2022,5fc7ee15-2c21-4eeb-abd8-4fdaa8497770
4,seSweden,19,"16,868","Jesper Karlsson,Isac Lidberg,Tesfaldet Tekie,Max Svensson,Simon Gustafson,Amin Sarr,Emil Hansson,Paulos Abraham,Emil Bergström,Benjamin Nygren...",23,2021-2022,5fc7ee15-2c21-4eeb-abd8-4fdaa8497770
,,,,View Complete Nationalities Table,23,2021-2022,5fc7ee15-2c21-4eeb-abd8-4fdaa8497770
