team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
19c3f8c4,/en/squads/19c3f8c4/2022-2023/Ajax-Stats,vs Ajax,30,34.0,517,15.21,388,46,20,21,32,10,62,1.82,42,5,4,4,6,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
3986b791,/en/squads/3986b791/2022-2023/AZ-Alkmaar-Stats,vs AZ Alkmaar,29,34.0,687,20.21,492,51,44,49,40,11,61,1.79,42,3,6,4,6,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
5c9e307a,/en/squads/5c9e307a/2022-2023/Cambuur-Stats,vs Cambuur,31,34.0,982,28.88,732,89,50,59,41,11,111,3.26,77,7,8,10,7,2,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
01888db1,/en/squads/01888db1/2022-2023/Emmen-Stats,vs Emmen,30,34.0,920,27.06,694,81,47,50,35,13,117,3.44,86,9,7,8,5,2,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
740cb7d4,/en/squads/740cb7d4/2022-2023/Excelsior-Stats,vs Excelsior,28,34.0,1040,30.59,784,78,47,72,41,18,111,3.26,77,9,5,16,3,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
fb4ca611,/en/squads/fb4ca611/2022-2023/Feyenoord-Stats,vs Feyenoord,30,34.0,482,14.18,331,53,24,39,22,13,50,1.47,37,4,2,7,0,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
bd08295c,/en/squads/bd08295c/2022-2023/Fortuna-Sittard-Stats,vs Fortuna Sittard,28,34.0,1008,29.65,762,84,58,52,38,14,106,3.12,81,4,4,8,6,3,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
e33d6108,/en/squads/e33d6108/2022-2023/Go-Ahead-Eagles-Stats,vs Go Ahead Eag,27,34.0,861,25.32,645,73,37,60,39,7,91,2.68,74,2,2,10,2,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
bec05adb,/en/squads/bec05adb/2022-2023/Groningen-Stats,vs Groningen,36,34.0,941,27.68,664,100,55,74,36,12,136,4.00,90,12,8,11,11,4,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
193ff7aa,/en/squads/193ff7aa/2022-2023/Heerenveen-Stats,vs Heerenveen,26,34.0,774,22.76,565,84,44,45,26,10,81,2.38,53,4,8,9,6,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
fc629994,/en/squads/fc629994/2022-2023/NEC-Nijmegen-Stats,vs NEC Nijmegen,22,34.0,921,27.09,691,82,39,53,39,17,81,2.38,59,4,4,6,8,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
e334d850,/en/squads/e334d850/2022-2023/PSV-Eindhoven-Stats,vs PSV Eindhoven,32,34.0,632,18.59,469,56,24,37,39,7,65,1.91,43,6,6,6,4,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
bb14adb3,/en/squads/bb14adb3/2022-2023/RKC-Waalwijk-Stats,vs RKC Waalwijk,27,34.0,971,28.56,697,83,60,63,46,22,112,3.29,69,9,6,14,9,5,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
146a68ce,/en/squads/146a68ce/2022-2023/Sparta-Rotterdam-Stats,vs Sparta R'dam,30,34.0,907,26.68,691,62,49,57,40,8,62,1.82,42,5,5,6,3,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
a1f721d3,/en/squads/a1f721d3/2022-2023/Twente-Stats,vs Twente,26,34.0,641,18.85,429,77,48,43,35,9,43,1.26,31,3,4,3,2,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
2a428619,/en/squads/2a428619/2022-2023/Utrecht-Stats,vs Utrecht,33,34.0,765,22.50,563,70,41,41,41,9,87,2.56,63,7,6,10,1,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
209d7fa2,/en/squads/209d7fa2/2022-2023/Vitesse-Stats,vs Vitesse,30,34.0,716,21.06,522,56,53,39,38,8,87,2.56,55,10,9,7,6,0,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
8783f4ee,/en/squads/8783f4ee/2022-2023/Volendam-Stats,vs Volendam,31,34.0,958,28.18,686,96,53,66,44,13,116,3.41,90,4,11,8,2,1,23,2022-2023,fc259871-df13-4a99-a7c7-1cbc589834a2
